"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
761,76.000,200,1762.330,82080,4,400.000,4,-105.2216157,39.7512820,1762.3301818,0.000,76.000,0.000,0.000,76.000,0.000,21.000,"0x0",674.6602783203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
762,76.100,200,1762.331,82188,4,400.000,4,-105.2216164,39.7512816,1762.3314545,0.000,76.100,0.000,0.000,76.100,0.000,21.000,"0x0",674.75347900390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
763,76.200,200,1762.333,82296,4,400.000,4,-105.2216171,39.7512812,1762.3327273,0.000,76.200,0.000,0.000,76.200,0.000,21.000,"0x0",674.846923828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
764,76.300,200,1762.334,82404,4,400.000,4,-105.2216177,39.7512809,1762.3340000,0.000,76.300,0.000,0.000,76.300,0.000,21.000,"0x0",674.93939208984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
765,76.400,200,1762.335,82512,4,400.000,4,-105.2216184,39.7512806,1762.3353333,0.000,76.400,0.000,0.000,76.400,0.000,21.000,"0x0",675.02740478515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
766,76.500,200,1762.337,82620,4,400.000,4,-105.2216190,39.7512802,1762.3366667,0.000,76.500,0.000,0.000,76.500,0.000,21.000,"0x0",675.11578369140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
767,76.600,200,1762.338,82728,4,400.000,4,-105.2216197,39.7512799,1762.3380000,0.000,76.600,0.000,0.000,76.600,0.000,21.000,"0x0",675.20562744140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
768,76.700,200,1762.339,82836,4,400.000,4,-105.2216204,39.7512796,1762.3393333,0.000,76.700,0.000,0.000,76.700,0.000,21.000,"0x0",675.29400634765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
769,76.800,200,1762.341,82944,4,400.000,4,-105.2216210,39.7512793,1762.3406667,0.000,76.800,0.000,0.000,76.800,0.000,21.000,"0x0",675.38134765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
770,76.900,200,1762.342,83052,4,400.000,4,-105.2216217,39.7512789,1762.3420000,0.000,76.900,0.000,0.000,76.900,0.000,21.000,"0x0",675.46826171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
771,77.000,200,1762.343,83160,4,400.000,4,-105.2216223,39.7512786,1762.3433333,0.000,77.000,0.000,0.000,77.000,0.000,21.000,"0x0",675.553955078125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
772,77.100,200,1762.345,83268,4,400.000,4,-105.2216230,39.7512783,1762.3446667,0.000,77.100,0.000,0.000,77.100,0.000,21.000,"0x0",675.64111328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
773,77.200,200,1762.346,83376,4,400.000,4,-105.2216236,39.7512779,1762.3460000,0.000,77.200,0.000,0.000,77.200,0.000,21.000,"0x0",675.72406005859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
774,77.300,200,1762.347,83484,4,400.000,4,-105.2216243,39.7512776,1762.3473333,0.000,77.300,0.000,0.000,77.300,0.000,21.000,"0x0",675.80322265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
775,77.400,200,1762.349,83592,4,400.000,4,-105.2216250,39.7512773,1762.3486667,0.000,77.400,0.000,0.000,77.400,0.000,21.000,"0x0",675.883056640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
776,77.500,200,1762.350,83700,4,400.000,4,-105.2216256,39.7512769,1762.3500000,0.000,77.500,0.000,0.000,77.500,0.000,21.000,"0x0",675.95947265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
777,77.600,200,1762.351,83808,4,400.000,4,-105.2216263,39.7512766,1762.3507857,0.000,77.600,0.000,0.000,77.600,0.000,21.000,"0x0",676.03570556640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
778,77.700,200,1762.352,83916,4,400.000,4,-105.2216269,39.7512762,1762.3515714,0.000,77.700,0.000,0.000,77.700,0.000,21.000,"0x0",676.11248779296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
779,77.800,200,1762.352,84024,4,400.000,4,-105.2216276,39.7512759,1762.3523571,0.000,77.800,0.000,0.000,77.800,0.000,21.000,"0x0",676.18865966796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
780,77.900,200,1762.353,84132,4,400.000,4,-105.2216282,39.7512755,1762.3531429,0.000,77.900,0.000,0.000,77.900,0.000,21.000,"0x0",676.26318359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
781,78.000,200,1762.354,84240,4,400.000,4,-105.2216289,39.7512752,1762.3539286,0.000,78.000,0.000,0.000,78.000,0.000,21.000,"0x0",676.3372802734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
782,78.100,200,1762.355,84348,4,400.000,4,-105.2216295,39.7512748,1762.3547143,0.000,78.100,0.000,0.000,78.100,0.000,21.000,"0x0",676.4072265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
783,78.200,200,1762.355,84456,4,400.000,4,-105.2216302,39.7512745,1762.3555000,0.000,78.200,0.000,0.000,78.200,0.000,21.000,"0x0",676.47955322265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
784,78.300,200,1762.356,84564,4,400.000,4,-105.2216308,39.7512741,1762.3562857,0.000,78.300,0.000,0.000,78.300,0.000,21.000,"0x0",676.55023193359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
785,78.400,200,1762.357,84672,4,400.000,4,-105.2216315,39.7512738,1762.3570714,0.000,78.400,0.000,0.000,78.400,0.000,21.000,"0x0",676.616455078125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
786,78.500,200,1762.358,84780,4,400.000,4,-105.2216321,39.7512734,1762.3578571,0.000,78.500,0.000,0.000,78.500,0.000,21.000,"0x0",676.6859130859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
787,78.600,200,1762.359,84888,4,400.000,4,-105.2216328,39.7512731,1762.3586429,0.000,78.600,0.000,0.000,78.600,0.000,21.000,"0x0",676.75421142578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
788,78.700,200,1762.359,84996,4,400.000,4,-105.2216334,39.7512727,1762.3594286,0.000,78.700,0.000,0.000,78.700,0.000,21.000,"0x0",676.82489013671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
789,78.800,200,1762.360,85104,4,400.000,4,-105.2216341,39.7512724,1762.3602143,0.000,78.800,0.000,0.000,78.800,0.000,21.000,"0x0",676.89581298828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
790,78.900,200,1762.361,85212,4,400.000,4,-105.2216347,39.7512720,1762.3610000,0.000,78.900,0.000,0.000,78.900,0.000,21.000,"0x0",676.96588134765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
791,79.000,200,1762.363,85320,4,400.000,4,-105.2216354,39.7512717,1762.3627857,0.000,79.000,0.000,0.000,79.000,0.000,21.000,"0x0",677.0355224609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
792,79.100,200,1762.365,85428,4,400.000,4,-105.2216361,39.7512713,1762.3645714,0.000,79.100,0.000,0.000,79.100,0.000,21.000,"0x0",677.10882568359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
793,79.200,200,1762.366,85536,4,400.000,4,-105.2216367,39.7512709,1762.3663571,0.000,79.200,0.000,0.000,79.200,0.000,21.000,"0x0",677.18017578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
794,79.300,200,1762.368,85644,4,400.000,4,-105.2216374,39.7512706,1762.3681429,0.000,79.300,0.000,0.000,79.300,0.000,21.000,"0x0",677.25115966796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
795,79.400,200,1762.370,85752,4,400.000,4,-105.2216380,39.7512702,1762.3699286,0.000,79.400,0.000,0.000,79.400,0.000,21.000,"0x0",677.32232666015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
796,79.500,200,1762.372,85860,4,400.000,4,-105.2216387,39.7512699,1762.3717143,0.000,79.500,0.000,0.000,79.500,0.000,21.000,"0x0",677.39581298828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
797,79.600,200,1762.374,85968,4,400.000,4,-105.2216393,39.7512695,1762.3735000,0.000,79.600,0.000,0.000,79.600,0.000,21.000,"0x0",677.47247314453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
798,79.700,200,1762.375,86076,4,400.000,4,-105.2216400,39.7512692,1762.3752857,0.000,79.700,0.000,0.000,79.700,0.000,21.000,"0x0",677.54510498046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
799,79.800,200,1762.377,86184,4,400.000,4,-105.2216406,39.7512688,1762.3770714,0.000,79.800,0.000,0.000,79.800,0.000,21.000,"0x0",677.62152099609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
800,79.900,200,1762.379,86292,4,400.000,4,-105.2216413,39.7512685,1762.3788571,0.000,79.900,0.000,0.000,79.900,0.000,21.000,"0x0",677.6988525390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
801,80.000,200,1762.381,86400,4,400.000,4,-105.2216420,39.7512681,1762.3806429,0.000,80.000,0.000,0.000,80.000,0.000,21.000,"0x0",677.77740478515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
802,80.100,200,1762.382,86508,4,400.000,4,-105.2216426,39.7512678,1762.3824286,0.000,80.100,0.000,0.000,80.100,0.000,21.000,"0x0",677.85345458984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
803,80.200,200,1762.384,86616,4,400.000,4,-105.2216433,39.7512674,1762.3842143,0.000,80.200,0.000,0.000,80.200,0.000,21.000,"0x0",677.9246826171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
804,80.300,200,1762.386,86724,4,400.000,4,-105.2216440,39.7512671,1762.3860000,0.000,80.300,0.000,0.000,80.300,0.000,21.000,"0x0",677.99822998046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
805,80.400,200,1762.387,86832,4,400.000,4,-105.2216447,39.7512668,1762.3870000,0.000,80.400,0.000,0.000,80.400,0.000,21.000,"0x0",678.07550048828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
806,80.500,200,1762.388,86940,4,400.000,4,-105.2216454,39.7512664,1762.3880000,0.000,80.500,0.000,0.000,80.500,0.000,21.000,"0x0",678.15277099609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
807,80.600,200,1762.389,87048,4,400.000,4,-105.2216461,39.7512661,1762.3890000,0.000,80.600,0.000,0.000,80.600,0.000,21.000,"0x0",678.2337646484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
808,80.700,200,1762.390,87156,4,400.000,4,-105.2216468,39.7512658,1762.3900000,0.000,80.700,0.000,0.000,80.700,0.000,21.000,"0x0",678.3170166015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
809,80.800,200,1762.391,87264,4,400.000,4,-105.2216475,39.7512654,1762.3910000,0.000,80.800,0.000,0.000,80.800,0.000,21.000,"0x0",678.3973388671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
810,80.900,200,1762.392,87372,4,400.000,4,-105.2216482,39.7512651,1762.3920000,0.000,80.900,0.000,0.000,80.900,0.000,21.000,"0x0",678.47515869140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
811,81.000,200,1762.393,87480,4,400.000,4,-105.2216489,39.7512648,1762.3930000,0.000,81.000,0.000,0.000,81.000,0.000,21.000,"0x0",678.5543212890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
812,81.100,200,1762.394,87588,4,400.000,4,-105.2216496,39.7512644,1762.3940000,0.000,81.100,0.000,0.000,81.100,0.000,21.000,"0x0",678.63671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
813,81.200,200,1762.395,87696,4,400.000,4,-105.2216503,39.7512641,1762.3950000,0.000,81.200,0.000,0.000,81.200,0.000,21.000,"0x0",678.70977783203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
814,81.300,200,1762.396,87804,4,400.000,4,-105.2216510,39.7512638,1762.3960000,0.000,81.300,0.000,0.000,81.300,0.000,21.000,"0x0",678.7818603515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
815,81.400,200,1762.397,87912,4,400.000,4,-105.2216516,39.7512634,1762.3970000,0.000,81.400,0.000,0.000,81.400,0.000,21.000,"0x0",678.85528564453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
816,81.500,200,1762.398,88020,4,400.000,4,-105.2216523,39.7512631,1762.3980000,0.000,81.500,0.000,0.000,81.500,0.000,21.000,"0x0",678.92498779296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
817,81.600,200,1762.399,88128,4,400.000,4,-105.2216531,39.7512627,1762.3990000,0.000,81.600,0.000,0.000,81.600,0.000,21.000,"0x0",678.99432373046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
818,81.700,200,1762.401,88236,4,400.000,4,-105.2216538,39.7512624,1762.4007692,0.000,81.700,0.000,0.000,81.700,0.000,21.000,"0x0",679.06494140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
819,81.800,200,1762.403,88344,4,400.000,4,-105.2216545,39.7512620,1762.4025385,0.000,81.800,0.000,0.000,81.800,0.000,21.000,"0x0",679.1356201171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
820,81.900,200,1762.404,88452,4,400.000,4,-105.2216552,39.7512616,1762.4043077,0.000,81.900,0.000,0.000,81.900,0.000,21.000,"0x0",679.20599365234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
821,82.000,200,1762.406,88560,4,400.000,4,-105.2216559,39.7512613,1762.4060769,0.000,82.000,0.000,0.000,82.000,0.000,21.000,"0x0",679.2774658203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
822,82.100,200,1762.408,88668,4,400.000,4,-105.2216566,39.7512609,1762.4078462,0.000,82.100,0.000,0.000,82.100,0.000,21.000,"0x0",679.3505859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
823,82.200,200,1762.410,88776,4,400.000,4,-105.2216573,39.7512605,1762.4096154,0.000,82.200,0.000,0.000,82.200,0.000,21.000,"0x0",679.424560546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
824,82.300,200,1762.411,88884,4,400.000,4,-105.2216580,39.7512601,1762.4113846,0.000,82.300,0.000,0.000,82.300,0.000,21.000,"0x0",679.50335693359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
825,82.400,200,1762.413,88992,4,400.000,4,-105.2216588,39.7512598,1762.4131538,0.000,82.400,0.000,0.000,82.400,0.000,21.000,"0x0",679.57904052734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
826,82.500,200,1762.415,89100,4,400.000,4,-105.2216595,39.7512594,1762.4149231,0.000,82.500,0.000,0.000,82.500,0.000,21.000,"0x0",679.65789794921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
827,82.600,200,1762.417,89208,4,400.000,4,-105.2216602,39.7512590,1762.4166923,0.000,82.600,0.000,0.000,82.600,0.000,21.000,"0x0",679.7408447265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
828,82.700,200,1762.418,89316,4,400.000,4,-105.2216609,39.7512587,1762.4184615,0.000,82.700,0.000,0.000,82.700,0.000,21.000,"0x0",679.81829833984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
829,82.800,200,1762.420,89424,4,400.000,4,-105.2216616,39.7512583,1762.4202308,0.000,82.800,0.000,0.000,82.800,0.000,21.000,"0x0",679.8934326171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
830,82.900,200,1762.422,89532,4,400.000,4,-105.2216622,39.7512580,1762.4220000,0.000,82.900,0.000,0.000,82.900,0.000,21.000,"0x0",679.966552734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
831,83.000,200,1762.422,89640,4,400.000,4,-105.2216629,39.7512576,1762.4224000,0.000,83.000,0.000,0.000,83.000,0.000,21.000,"0x0",680.03692626953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
832,83.100,200,1762.423,89748,4,400.000,4,-105.2216635,39.7512573,1762.4228000,0.000,83.100,0.000,0.000,83.100,0.000,21.000,"0x0",680.1043701171875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
833,83.200,200,1762.423,89856,4,400.000,4,-105.2216642,39.7512570,1762.4232000,0.000,83.200,0.000,0.000,83.200,0.000,21.000,"0x0",680.169921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
834,83.300,200,1762.424,89964,4,400.000,4,-105.2216648,39.7512566,1762.4236000,0.000,83.300,0.000,0.000,83.300,0.000,21.000,"0x0",680.23736572265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
835,83.400,200,1762.424,90072,4,400.000,4,-105.2216654,39.7512563,1762.4240000,0.000,83.400,0.000,0.000,83.400,0.000,21.000,"0x0",680.30706787109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
836,83.500,200,1762.424,90180,4,400.000,4,-105.2216661,39.7512560,1762.4244000,0.000,83.500,0.000,0.000,83.500,0.000,21.000,"0x0",680.37811279296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
837,83.600,200,1762.425,90288,4,400.000,4,-105.2216667,39.7512556,1762.4248000,0.000,83.600,0.000,0.000,83.600,0.000,21.000,"0x0",680.4486083984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
838,83.700,200,1762.425,90396,4,400.000,4,-105.2216673,39.7512553,1762.4252000,0.000,83.700,0.000,0.000,83.700,0.000,21.000,"0x0",680.5179443359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
839,83.800,200,1762.426,90504,4,400.000,4,-105.2216680,39.7512549,1762.4256000,0.000,83.800,0.000,0.000,83.800,0.000,21.000,"0x0",680.5841064453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
840,83.900,200,1762.426,90612,4,400.000,4,-105.2216686,39.7512546,1762.4260000,0.000,83.900,0.000,0.000,83.900,0.000,21.000,"0x0",680.65380859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
841,84.000,200,1762.426,90720,4,400.000,4,-105.2216692,39.7512543,1762.4264000,0.000,84.000,0.000,0.000,84.000,0.000,21.000,"0x0",680.728759765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
842,84.100,200,1762.427,90828,4,400.000,4,-105.2216699,39.7512539,1762.4268000,0.000,84.100,0.000,0.000,84.100,0.000,21.000,"0x0",680.80059814453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
843,84.200,200,1762.427,90936,4,400.000,4,-105.2216705,39.7512536,1762.4272000,0.000,84.200,0.000,0.000,84.200,0.000,21.000,"0x0",680.87042236328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
844,84.300,200,1762.428,91044,4,400.000,4,-105.2216712,39.7512533,1762.4276000,0.000,84.300,0.000,0.000,84.300,0.000,21.000,"0x0",680.94097900390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
845,84.400,200,1762.428,91152,4,400.000,4,-105.2216719,39.7512529,1762.4280000,0.000,84.400,0.000,0.000,84.400,0.000,21.000,"0x0",681.01605224609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
846,84.500,200,1762.431,91260,4,400.000,4,-105.2216726,39.7512526,1762.4306154,0.000,84.500,0.000,0.000,84.500,0.000,21.000,"0x0",681.09161376953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
847,84.600,200,1762.433,91368,4,400.000,4,-105.2216733,39.7512522,1762.4332308,0.000,84.600,0.000,0.000,84.600,0.000,21.000,"0x0",681.16766357421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
848,84.700,200,1762.436,91476,4,400.000,4,-105.2216740,39.7512518,1762.4358462,0.000,84.700,0.000,0.000,84.700,0.000,21.000,"0x0",681.241943359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
849,84.800,200,1762.438,91584,4,400.000,4,-105.2216747,39.7512515,1762.4384615,0.000,84.800,0.000,0.000,84.800,0.000,21.000,"0x0",681.32061767578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
850,84.900,200,1762.441,91692,4,400.000,4,-105.2216754,39.7512511,1762.4410769,0.000,84.900,0.000,0.000,84.900,0.000,21.000,"0x0",681.39727783203125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
851,85.000,200,1762.444,91800,4,400.000,4,-105.2216761,39.7512507,1762.4436923,0.000,85.000,0.000,0.000,85.000,0.000,21.000,"0x0",681.46966552734375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
852,85.100,200,1762.446,91908,4,400.000,4,-105.2216768,39.7512504,1762.4463077,0.000,85.100,0.000,0.000,85.100,0.000,21.000,"0x0",681.54425048828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
853,85.200,200,1762.449,92016,4,400.000,4,-105.2216775,39.7512500,1762.4489231,0.000,85.200,0.000,0.000,85.200,0.000,21.000,"0x0",681.61676025390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
854,85.300,200,1762.452,92124,4,400.000,4,-105.2216782,39.7512497,1762.4515385,0.000,85.300,0.000,0.000,85.300,0.000,21.000,"0x0",681.68780517578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
855,85.400,200,1762.454,92232,4,400.000,4,-105.2216789,39.7512493,1762.4541538,0.000,85.400,0.000,0.000,85.400,0.000,21.000,"0x0",681.75994873046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
856,85.500,200,1762.457,92340,4,400.000,4,-105.2216796,39.7512489,1762.4567692,0.000,85.500,0.000,0.000,85.500,0.000,21.000,"0x0",681.83514404296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
857,85.600,200,1762.459,92448,4,400.000,4,-105.2216803,39.7512486,1762.4593846,0.000,85.600,0.000,0.000,85.600,0.000,21.000,"0x0",681.90582275390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
858,85.700,200,1762.462,92556,4,400.000,4,-105.2216809,39.7512482,1762.4620000,0.000,85.700,0.000,0.000,85.700,0.000,21.000,"0x0",681.97772216796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
859,85.800,200,1762.462,92664,4,400.000,4,-105.2216816,39.7512478,1762.4624615,0.000,85.800,0.000,0.000,85.800,0.000,21.000,"0x0",682.054931640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
