
  80598410, $GPGGA,222318.80,3945.0755529,N,10513.2838481,W,4,22,0.8,1762.859,M,-15.954,M,2.8,0000*48
  80599410, $GPGGA,222319.80,3945.0753318,N,10513.2842189,W,4,22,0.8,1762.916,M,-15.954,M,1.8,0000*42
  80600410, $GPGGA,222320.80,3945.0752776,N,10513.2843686,W,4,21,0.8,1762.932,M,-15.954,M,2.8,0000*4A
  80601410, $GPGGA,222321.80,3945.0750305,N,10513.2847348,W,4,22,0.8,1762.965,M,-15.954,M,1.8,0000*48
  80602411, $GPGGA,222322.80,3945.0747662,N,10513.2852921,W,4,22,0.8,1762.985,M,-15.954,M,2.8,0000*45
  80603410, $GPGGA,222323.80,3945.0744646,N,10513.2858303,W,4,21,0.8,1763.036,M,-15.954,M,1.8,0000*41
  80604411, $GPGGA,222324.80,3945.0741816,N,10513.2861864,W,4,21,0.8,1763.067,M,-15.954,M,2.8,0000*4F
  80605411, $GPGGA,222325.80,3945.0741596,N,10513.2863461,W,4,21,0.8,1763.062,M,-15.954,M,1.8,0000*46
  80606410, $GPGGA,222326.80,3945.0738763,N,10513.2867667,W,4,21,0.8,1763.092,M,-15.954,M,2.8,0000*4F
  80607415, $GPGGA,222327.80,3945.0735612,N,10513.2873502,W,4,21,0.8,1763.104,M,-15.954,M,1.8,0000*4C
  80608412, $GPGGA,222328.80,3945.0733210,N,10513.2879103,W,4,21,0.8,1763.158,M,-15.954,M,2.8,0000*46
  80609411, $GPGGA,222329.80,3945.0731045,N,10513.2882277,W,4,22,0.8,1763.160,M,-15.954,M,1.8,0000*48
  80610412, $GPGGA,222330.80,3945.0731059,N,10513.2883501,W,4,22,0.8,1763.153,M,-15.954,M,2.8,0000*49
  80611411, $GPGGA,222331.80,3945.0728050,N,10513.2887594,W,4,22,0.7,1763.145,M,-15.954,M,1.8,0000*4A
  80612409, $GPGGA,222332.80,3945.0725006,N,10513.2893012,W,4,21,0.8,1763.120,M,-15.954,M,2.8,0000*45
  80613411, $GPGGA,222333.80,3945.0724280,N,10513.2895422,W,4,22,0.7,1763.179,M,-15.954,M,1.8,0000*4B
  80614412, $GPGGA,222334.80,3945.0723619,N,10513.2897571,W,4,22,0.8,1763.148,M,-15.954,M,2.8,0000*44
  80615411, $GPGGA,222335.80,3945.0720535,N,10513.2903131,W,4,21,0.8,1763.187,M,-15.953,M,1.8,0000*43
  80616412, $GPGGA,222336.80,3945.0717198,N,10513.2908411,W,4,23,0.7,1763.207,M,-15.953,M,2.8,0000*4E
  80617411, $GPGGA,222337.80,3945.0714535,N,10513.2913150,W,4,22,0.8,1763.171,M,-15.953,M,1.8,0000*4A
  80618411, $GPGGA,222338.80,3945.0713883,N,10513.2915017,W,4,22,0.8,1763.211,M,-15.953,M,2.8,0000*40
  80619410, $GPGGA,222339.80,3945.0712322,N,10513.2917520,W,4,22,0.8,1763.159,M,-15.953,M,1.8,0000*4F
  80620412, $GPGGA,222340.80,3945.0709038,N,10513.2923055,W,4,23,0.8,1763.222,M,-15.953,M,2.8,0000*4E
  80621411, $GPGGA,222341.80,3945.0705700,N,10513.2928789,W,4,23,0.7,1763.242,M,-15.953,M,1.8,0000*48
  80622412, $GPGGA,222342.80,3945.0702822,N,10513.2933812,W,4,22,0.8,1763.305,M,-15.953,M,2.8,0000*4B
  80623411, $GPGGA,222343.80,3945.0701916,N,10513.2937212,W,4,22,0.8,1763.332,M,-15.953,M,1.8,0000*46
  80624412, $GPGGA,222344.80,3945.0701530,N,10513.2938166,W,4,23,0.7,1763.327,M,-15.953,M,2.8,0000*4F
  80625411, $GPGGA,222345.80,3945.0698539,N,10513.2941700,W,4,22,0.8,1763.353,M,-15.953,M,1.8,0000*40
  80626411, $GPGGA,222346.80,3945.0695684,N,10513.2947612,W,4,22,0.8,1763.304,M,-15.953,M,2.8,0000*4E
  80627411, $GPGGA,222347.80,3945.0693487,N,10513.2952852,W,4,22,0.8,1763.353,M,-15.953,M,1.8,0000*47
  80628412, $GPGGA,222348.80,3945.0692825,N,10513.2953700,W,4,21,0.8,1763.377,M,-15.953,M,2.8,0000*42
  80629411, $GPGGA,222349.80,3945.0692726,N,10513.2954197,W,4,22,0.8,1763.377,M,-15.953,M,1.8,0000*40
  80630411, $GPGGA,222350.80,3945.0692850,N,10513.2954356,W,4,23,0.7,1763.366,M,-15.953,M,2.8,0000*44
  80631410, $GPGGA,222351.80,3945.0690088,N,10513.2957574,W,4,22,0.8,1763.386,M,-15.953,M,1.8,0000*4C
  80632410, $GPGGA,222352.80,3945.0687385,N,10513.2963254,W,4,22,0.8,1763.373,M,-15.953,M,2.8,0000*4C
  80633411, $GPGGA,222353.80,3945.0685011,N,10513.2967432,W,4,21,0.8,1763.413,M,-15.953,M,1.8,0000*42
  80634411, $GPGGA,222354.80,3945.0684337,N,10513.2969149,W,4,21,0.8,1763.431,M,-15.953,M,2.8,0000*47
  80635411, $GPGGA,222355.80,3945.0681820,N,10513.2972341,W,4,22,0.7,1763.458,M,-15.953,M,1.8,0000*4E
  80636409, $GPGGA,222356.80,3945.0679766,N,10513.2977828,W,4,22,0.8,1763.477,M,-15.953,M,2.8,0000*47
  80637410, $GPGGA,222357.80,3945.0676739,N,10513.2982772,W,4,22,0.8,1763.475,M,-15.953,M,1.8,0000*48
  80638410, $GPGGA,222358.80,3945.0675941,N,10513.2985834,W,4,23,0.8,1763.523,M,-15.953,M,2.8,0000*4F
  80639410, $GPGGA,222359.80,3945.0675262,N,10513.2986839,W,4,23,0.8,1763.510,M,-15.953,M,1.8,0000*49
  80640411, $GPGGA,222400.80,3945.0672205,N,10513.2991257,W,4,23,0.8,1763.486,M,-15.953,M,2.8,0000*4D
  80641410, $GPGGA,222401.80,3945.0668443,N,10513.2996427,W,4,23,0.8,1763.471,M,-15.953,M,1.8,0000*4E
  80642410, $GPGGA,222402.80,3945.0666570,N,10513.3001883,W,4,22,0.8,1763.537,M,-15.953,M,2.8,0000*47
  80643410, $GPGGA,222403.80,3945.0665927,N,10513.3003209,W,4,24,0.8,1763.527,M,-15.953,M,1.8,0000*45
  80644410, $GPGGA,222404.80,3945.0663059,N,10513.3006497,W,4,23,0.7,1763.518,M,-15.953,M,2.8,0000*47
  80645409, $GPGGA,222405.80,3945.0660252,N,10513.3011710,W,4,24,0.7,1763.543,M,-15.953,M,1.8,0000*4C
  80646410, $GPGGA,222406.80,3945.0658616,N,10513.3016152,W,4,24,0.7,1763.622,M,-15.953,M,2.8,0000*40
  80647409, $GPGGA,222407.80,3945.0658058,N,10513.3017337,W,4,23,0.8,1763.624,M,-15.953,M,1.8,0000*40
  80648411, $GPGGA,222408.80,3945.0655477,N,10513.3020292,W,4,23,0.8,1763.641,M,-15.953,M,2.8,0000*41
  80649410, $GPGGA,222409.80,3945.0653180,N,10513.3025645,W,4,24,0.7,1763.603,M,-15.953,M,1.8,0000*4D
  80650409, $GPGGA,222410.80,3945.0651316,N,10513.3028297,W,4,22,0.8,1763.658,M,-15.953,M,2.8,0000*48
  80651411, $GPGGA,222411.80,3945.0650549,N,10513.3029672,W,4,24,0.7,1763.630,M,-15.952,M,1.8,0000*4F
  80652410, $GPGGA,222412.80,3945.0647552,N,10513.3034708,W,4,23,0.8,1763.601,M,-15.952,M,2.8,0000*49
  80653411, $GPGGA,222413.80,3945.0644250,N,10513.3039778,W,4,24,0.7,1763.655,M,-15.952,M,1.8,0000*4E
  80654413, $GPGGA,222414.80,3945.0643639,N,10513.3041146,W,4,23,0.8,1763.690,M,-15.952,M,2.8,0000*43
  80655411, $GPGGA,222415.80,3945.0642235,N,10513.3043222,W,4,22,0.8,1763.680,M,-15.952,M,1.8,0000*4B
  80656415, $GPGGA,222416.80,3945.0640265,N,10513.3048324,W,4,24,0.8,1763.740,M,-15.952,M,2.8,0000*4B
  80657411, $GPGGA,222417.80,3945.0637057,N,10513.3052896,W,4,24,0.8,1763.769,M,-15.952,M,1.8,0000*48
  80658412, $GPGGA,222418.80,3945.0635606,N,10513.3057331,W,4,24,0.8,1763.805,M,-15.952,M,2.8,0000*42
  80659410, $GPGGA,222419.80,3945.0633735,N,10513.3058645,W,4,24,0.8,1763.786,M,-15.952,M,1.8,0000*4A
  80660412, $GPGGA,222420.80,3945.0631435,N,10513.3063766,W,4,23,0.8,1763.821,M,-15.952,M,2.8,0000*4F
  80661412, $GPGGA,222421.80,3945.0628273,N,10513.3068965,W,4,24,0.8,1763.795,M,-15.952,M,1.8,0000*40
  80662412, $GPGGA,222422.80,3945.0625354,N,10513.3073201,W,4,23,0.8,1763.859,M,-15.952,M,2.8,0000*42
  80663412, $GPGGA,222423.80,3945.0624712,N,10513.3075592,W,4,24,0.8,1763.884,M,-15.952,M,1.8,0000*4B
