Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_18330Hz,Q_18330Hz,I_38310Hz,Q_38310Hz,I_80010Hz,Q_80010Hz,QSum
 0,1636,   480987.34,  4400141.79,  36,0,4, 1764.02, 80688923.700,222448.9237,    8.7,-6.65487e+002, 1.62135e+003, 2.77883e+002, 3.04869e+003, 1.23198e+003, 4.08775e+003, 8.75780e+003
 0,1637,   480987.41,  4400141.82,  36,0,4, 1764.02, 80689023.700,222449.0237,    5.4,-6.87635e+002, 1.63831e+003, 5.06890e+002, 2.72773e+003, 1.41604e+003, 4.08792e+003, 8.45397e+003
 0,1638,   480987.48,  4400141.85,  36,0,4, 1764.02, 80689123.700,222449.1237,    4.5,-7.48180e+002, 1.64446e+003, 2.10291e+002, 2.22436e+003, 1.52967e+003, 4.12587e+003, 7.99469e+003
 0,1639,   480987.54,  4400141.88,  36,0,4, 1764.02, 80689223.700,222449.2237,    7.7,-8.01591e+002, 1.63282e+003,-2.09107e+002, 3.12496e+003, 1.49355e+003, 3.88491e+003, 8.64269e+003
 0,1640,   480987.61,  4400141.91,  36,0,4, 1764.02, 80689323.700,222449.3237,   13.6,-8.18348e+002, 1.64140e+003,-9.22614e+001, 3.28153e+003, 1.58790e+003, 3.85516e+003, 8.77809e+003
 0,1641,   480987.68,  4400141.93,  36,0,4, 1764.02, 80689423.700,222449.4237,   28.1,-6.95810e+002, 1.70905e+003, 4.69082e+001, 2.86270e+003, 1.75419e+003, 3.95988e+003, 8.53163e+003
 0,1642,   480987.74,  4400141.96,  36,0,4, 1764.02, 80689523.700,222449.5237,   26.2,-6.23474e+002, 1.88065e+003,-1.51744e+002, 2.78310e+003, 2.00898e+003, 4.15539e+003, 8.81914e+003
 0,1643,   480987.81,  4400141.99,  36,0,4, 1764.02, 80689623.700,222449.6237,   14.2,-6.70205e+002, 2.09205e+003,-2.38451e+002, 3.05376e+003, 2.39758e+003, 4.44175e+003, 9.58757e+003
 0,1644,   480987.87,  4400142.02,  36,0,4, 1764.02, 80689723.700,222449.7237,   13.6,-4.45757e+002, 2.12295e+003,-2.88543e+002, 2.98699e+003, 2.57280e+003, 4.36262e+003, 9.47256e+003
 0,1645,   480987.94,  4400142.05,  36,0,4, 1764.02, 80689823.700,222449.8237,    4.0,-8.31379e+001, 1.93341e+003,-4.53155e+002, 2.99146e+003, 2.18924e+003, 4.18643e+003, 9.11129e+003
 0,1646,   480988.00,  4400142.10,  36,0,4, 1764.02, 80689923.700,222449.9237,    4.5,-3.29159e+001, 1.78106e+003,-3.64528e+002, 3.25449e+003, 2.07064e+003, 4.08198e+003, 9.11753e+003
 0,1647,   480988.07,  4400142.15,  36,0,4, 1764.01, 80690023.700,222450.0237,    8.7,-1.59359e+002, 1.85553e+003, 8.41430e+002, 3.35944e+003, 2.32238e+003, 4.10618e+003, 9.32115e+003
 0,1648,   480988.13,  4400142.20,  36,0,4, 1764.01, 80690123.700,222450.1237,    7.1,-1.13932e+002, 1.86054e+003, 1.12397e+003, 2.94571e+003, 2.57478e+003, 4.11101e+003, 8.91726e+003
 0,1649,   480988.19,  4400142.25,  36,0,4, 1764.01, 80690223.700,222450.2237,   10.2,-9.30263e+001, 1.84327e+003, 7.88707e+002, 2.80737e+003, 2.73533e+003, 4.18815e+003, 8.83879e+003
 0,1650,   480988.26,  4400142.30,  36,0,4, 1764.01, 80690323.700,222450.3237,    6.8,-2.33196e+002, 1.95611e+003, 6.30309e+002, 3.23406e+003, 2.48268e+003, 4.23072e+003, 9.42088e+003
 0,1651,   480988.32,  4400142.35,  36,0,4, 1764.00, 80690423.700,222450.4237,    9.7,-3.34991e+002, 2.03763e+003, 8.96514e+002, 3.25113e+003, 2.16080e+003, 4.04255e+003, 9.33132e+003
 0,1652,   480988.38,  4400142.40,  36,0,4, 1764.00, 80690523.700,222450.5237,    2.9,-5.81965e+002, 2.14521e+003, 5.18107e+002, 2.87887e+003, 2.21817e+003, 4.12649e+003, 9.15058e+003
 0,1653,   480988.44,  4400142.45,  36,0,4, 1764.00, 80690623.700,222450.6237,    5.7,-6.90848e+002, 2.09797e+003,-4.37010e+002, 2.39063e+003, 2.05518e+003, 4.37752e+003, 8.86612e+003
 0,1654,   480988.51,  4400142.50,  36,0,4, 1764.00, 80690723.700,222450.7237,    3.5,-5.99620e+002, 1.99154e+003,-9.52772e+001, 2.74007e+003, 1.63090e+003, 4.62274e+003, 9.35435e+003
 0,1655,   480988.56,  4400142.54,  36,0,4, 1763.99, 80690823.700,222450.8237,    4.8,-6.90678e+002, 2.13660e+003, 4.93750e+002, 2.73130e+003, 1.49409e+003, 4.57176e+003, 9.43966e+003
 0,1656,   480988.60,  4400142.56,  36,0,4, 1764.00, 80690923.700,222450.9237,    2.8,-5.91685e+002, 2.12635e+003, 5.53239e+002, 2.27836e+003, 1.37954e+003, 4.33216e+003, 8.73687e+003
 0,1657,   480988.63,  4400142.58,  36,0,4, 1764.00, 80691023.700,222451.0237,    4.1,-4.44659e+002, 1.96224e+003,-6.89797e+001, 2.58246e+003, 1.52646e+003, 4.19155e+003, 8.73625e+003
 0,1658,   480988.67,  4400142.60,  36,0,4, 1764.00, 80691123.700,222451.1237,    2.9,-4.25426e+002, 1.79006e+003, 7.49912e+001, 2.77705e+003, 1.68501e+003, 4.09893e+003, 8.66604e+003
 0,1659,   480988.70,  4400142.62,  37,0,4, 1764.00, 80691223.700,222451.2237,    2.4,-3.34726e+002, 1.61074e+003, 6.55894e+002, 2.49734e+003, 1.56239e+003, 3.96616e+003, 8.07424e+003
 0,1660,   480988.74,  4400142.64,  37,0,4, 1764.00, 80691323.700,222451.3237,    2.6,-3.44379e+002, 1.67720e+003, 2.82700e+002, 2.09865e+003, 1.57460e+003, 3.77687e+003, 7.55272e+003
 0,1661,   480988.77,  4400142.66,  37,0,4, 1764.01, 80691423.700,222451.4237,    8.0,-5.52781e+002, 1.76374e+003,-8.55602e+001, 2.58691e+003, 1.65866e+003, 3.96453e+003, 8.31518e+003
 0,1662,   480988.80,  4400142.68,  37,0,4, 1764.01, 80691523.700,222451.5237,    4.2,-5.24835e+002, 1.66799e+003, 1.42399e+002, 2.95186e+003, 1.47108e+003, 4.25812e+003, 8.87797e+003
 0,1663,   480988.84,  4400142.70,  37,0,4, 1764.01, 80691623.700,222451.6237,    6.2,-4.96234e+002, 1.82936e+003, 2.28933e+002, 2.38153e+003, 1.45609e+003, 4.09352e+003, 8.30441e+003
 0,1664,   480988.87,  4400142.72,  37,0,4, 1764.01, 80691723.700,222451.7237,    4.8,-5.30232e+002, 1.91551e+003,-9.28560e+001, 2.28977e+003, 1.54863e+003, 4.01773e+003, 8.22300e+003
 0,1665,   480988.91,  4400142.75,  37,0,4, 1764.01, 80691823.700,222451.8237,    4.6,-5.04844e+002, 1.85942e+003, 2.79339e+002, 2.67731e+003, 1.58928e+003, 4.08014e+003, 8.61687e+003
 0,1666,   480988.94,  4400142.79,  37,0,4, 1764.01, 80691923.700,222451.9237,    5.7,-3.40835e+002, 1.74119e+003, 7.20070e+002, 2.83227e+003, 1.75816e+003, 3.88800e+003, 8.46146e+003
 0,1667,   480988.98,  4400142.83,  37,0,4, 1764.01, 80692023.700,222452.0237,    3.4,-2.36736e+001, 1.80956e+003, 8.41622e+002, 2.76067e+003, 1.89869e+003, 3.68652e+003, 8.25674e+003
 0,1668,   480989.02,  4400142.87,  37,0,4, 1764.02, 80692123.700,222452.1237,    7.8, 1.97747e+002, 1.86984e+003, 9.35593e+002, 3.09284e+003, 1.94504e+003, 3.76548e+003, 8.72817e+003
 0,1669,   480989.05,  4400142.92,  37,0,4, 1764.02, 80692223.700,222452.2237,    3.2, 2.26196e+002, 1.72815e+003, 1.02912e+003, 3.31886e+003, 1.87724e+003, 3.87909e+003, 8.92609e+003
 0,1670,   480989.09,  4400142.96,  37,0,4, 1764.02, 80692323.700,222452.3237,    7.6, 1.20519e+002, 1.59572e+003, 1.13986e+003, 2.93954e+003, 2.18226e+003, 3.85825e+003, 8.39350e+003
 0,1671,   480989.12,  4400143.00,  37,0,4, 1764.02, 80692423.700,222452.4237,    3.4, 1.71830e+002, 1.61134e+003, 1.05011e+003, 2.46510e+003, 2.40351e+003, 4.06173e+003, 8.13817e+003
 0,1672,   480989.16,  4400143.04,  37,0,4, 1764.02, 80692523.700,222452.5237,    4.8, 1.93400e+002, 1.58693e+003, 6.69229e+002, 2.82519e+003, 2.20184e+003, 4.09149e+003, 8.50361e+003
 0,1673,   480989.19,  4400143.09,  37,0,4, 1764.02, 80692623.700,222452.6237,    2.7,-2.85450e+001, 1.68377e+003, 3.81402e+002, 3.32298e+003, 2.11709e+003, 3.89268e+003, 8.89943e+003
 0,1674,   480989.23,  4400143.13,  37,0,4, 1764.02, 80692723.700,222452.7237,    7.0,-2.11812e+002, 1.68219e+003, 5.34064e+002, 2.75188e+003, 2.18437e+003, 4.05916e+003, 8.49323e+003
 0,1675,   480989.27,  4400143.17,  37,0,4, 1764.02, 80692823.700,222452.8237,    3.1,-2.50652e+002, 1.58529e+003, 4.31096e+002, 2.73540e+003, 1.92046e+003, 4.20829e+003, 8.52899e+003
 0,1676,   480989.32,  4400143.19,  37,0,4, 1764.02, 80692923.700,222452.9237,    2.1,-3.18468e+002, 1.74060e+003, 3.61309e+002, 3.06126e+003, 1.76068e+003, 4.29938e+003, 9.10123e+003
 0,1677,   480989.36,  4400143.21,  38,0,4, 1764.01, 80693023.700,222453.0237,    2.9,-3.79376e+002, 1.95394e+003, 5.18502e+002, 3.14167e+003, 1.86949e+003, 4.52934e+003, 9.62495e+003
 0,1678,   480989.41,  4400143.23,  38,0,4, 1764.01, 80693123.700,222453.1237,    2.6,-3.01726e+002, 1.97183e+003, 4.02022e+002, 2.70257e+003, 1.93545e+003, 4.39499e+003, 9.06938e+003
 0,1679,   480989.46,  4400143.25,  38,0,4, 1764.01, 80693223.700,222453.2237,    3.1,-2.36517e+002, 1.79194e+003, 1.33544e+002, 2.70070e+003, 2.19562e+003, 4.19447e+003, 8.68711e+003
 0,1680,   480989.51,  4400143.27,  38,0,4, 1764.01, 80693323.700,222453.3237,    2.4,-3.15991e+002, 1.73362e+003, 4.63162e+002, 3.12536e+003, 2.17062e+003, 4.35377e+003, 9.21276e+003
 0,1681,   480989.56,  4400143.29,  38,0,4, 1764.01, 80693423.700,222453.4237,    6.8,-3.68219e+002, 1.73839e+003, 9.58234e+002, 2.99429e+003, 1.94077e+003, 4.46584e+003, 9.19852e+003
 0,1682,   480989.60,  4400143.32,  38,0,4, 1764.00, 80693523.700,222453.5237,    8.0,-3.53131e+002, 1.89069e+003, 4.59809e+002, 2.68309e+003, 1.84605e+003, 4.31594e+003, 8.88973e+003
 0,1683,   480989.65,  4400143.34,  38,0,4, 1764.00, 80693623.700,222453.6237,   10.8,-3.18611e+002, 1.84081e+003, 2.46385e+002, 3.02654e+003, 2.00627e+003, 4.18319e+003, 9.05054e+003
 0,1684,   480989.70,  4400143.36,  38,0,4, 1764.00, 80693723.700,222453.7237,    4.5,-3.42800e+002, 1.66722e+003, 6.88493e+002, 3.18723e+003, 1.82434e+003, 4.13559e+003, 8.99004e+003
 0,1685,   480989.75,  4400143.39,  38,0,4, 1764.00, 80693823.700,222453.8237,    5.8,-3.27642e+002, 1.60913e+003, 9.04391e+002, 2.72439e+003, 2.00734e+003, 4.21169e+003, 8.54521e+003
 0,1686,   480989.79,  4400143.43,  38,0,4, 1763.99, 80693923.700,222453.9237,    5.0, 2.83300e+001, 1.74843e+003, 7.34928e+002, 2.40536e+003, 2.36946e+003, 4.39091e+003, 8.54470e+003
 0,1687,   480989.83,  4400143.48,  38,0,4, 1763.99, 80694023.700,222454.0237,    5.6, 3.45420e+002, 1.84340e+003, 1.18852e+003, 2.83478e+003, 2.28880e+003, 4.41483e+003, 9.09301e+003
 0,1688,   480989.88,  4400143.53,  38,0,4, 1763.98, 80694123.700,222454.1237,    4.0, 4.94406e+002, 1.75051e+003, 1.54022e+003, 3.15446e+003, 2.39042e+003, 4.27724e+003, 9.18220e+003
 0,1689,   480989.92,  4400143.57,  38,0,4, 1763.98, 80694223.700,222454.2237,    4.9, 5.07352e+002, 1.75253e+003, 1.18122e+003, 2.64190e+003, 2.59660e+003, 4.26104e+003, 8.65547e+003
 0,1690,   480989.96,  4400143.62,  38,0,4, 1763.98, 80694323.700,222454.3237,   12.2, 5.71746e+002, 1.81509e+003, 1.03674e+003, 2.60663e+003, 2.50018e+003, 4.16840e+003, 8.59012e+003
 0,1691,   480990.01,  4400143.67,  38,0,4, 1763.97, 80694423.700,222454.4237,    3.8, 3.60947e+002, 1.84762e+003, 8.52675e+002, 2.91222e+003, 2.33146e+003, 3.98526e+003, 8.74511e+003
 0,1692,   480990.05,  4400143.71,  38,0,4, 1763.97, 80694523.700,222454.5237,    3.3,-1.05954e+002, 1.78121e+003, 6.59816e+002, 2.73344e+003, 2.04432e+003, 3.80978e+003, 8.32442e+003
 0,1693,   480990.09,  4400143.76,  38,0,4, 1763.96, 80694623.700,222454.6237,    7.0,-2.54731e+002, 1.64982e+003, 4.12771e+002, 2.90366e+003, 1.94911e+003, 3.69282e+003, 8.24631e+003
 0,1694,   480990.14,  4400143.81,  38,0,4, 1763.96, 80694723.700,222454.7237,    3.1,-2.03863e+002, 1.78659e+003, 4.46873e+002, 3.16464e+003, 1.74542e+003, 3.92343e+003, 8.87465e+003
 0,1695,   480990.19,  4400143.85,  38,0,4, 1763.96, 80694823.700,222454.8237,    1.4,-4.10482e+002, 1.84163e+003, 7.04662e+002, 3.03454e+003, 1.38027e+003, 4.04540e+003, 8.92157e+003
 0,1696,   480990.25,  4400143.89,  38,0,4, 1763.95, 80694923.700,222454.9237,    1.7,-5.93367e+002, 1.73812e+003, 5.99308e+002, 2.52655e+003, 1.41710e+003, 4.04508e+003, 8.30975e+003
 0,1697,   480990.31,  4400143.93,  38,0,4, 1763.95, 80695023.700,222455.0237,    2.8,-6.72472e+002, 1.73211e+003, 4.15935e+002, 2.60849e+003, 1.49497e+003, 4.07356e+003, 8.41416e+003
 0,1698,   480990.38,  4400143.96,  38,0,4, 1763.95, 80695123.700,222455.1237,   13.0,-6.04893e+002, 1.68505e+003, 9.06128e+001, 3.06461e+003, 1.56472e+003, 4.02709e+003, 8.77675e+003
 0,1699,   480990.44,  4400144.00,  38,0,4, 1763.95, 80695223.700,222455.2237,   26.3,-4.59618e+002, 1.72571e+003, 6.03943e+002, 3.11263e+003, 1.91586e+003, 4.08166e+003, 8.92001e+003
 0,1700,   480990.51,  4400144.04,  38,0,4, 1763.95, 80695323.700,222455.3237,   21.6,-4.09846e+002, 1.87418e+003, 9.54239e+002, 2.65576e+003, 2.09936e+003, 4.12569e+003, 8.65564e+003
 0,1701,   480990.57,  4400144.08,  38,0,4, 1763.94, 80695423.700,222455.4237,    7.2,-2.68562e+002, 1.86917e+003, 6.13618e+002, 2.54919e+003, 1.91112e+003, 4.14155e+003, 8.55991e+003
 0,1702,   480990.63,  4400144.12,  38,0,4, 1763.94, 80695523.700,222455.5237,   12.3,-5.18329e+001, 1.67109e+003, 2.89758e+002, 3.00278e+003, 1.85556e+003, 4.23159e+003, 8.90545e+003
 0,1703,   480990.70,  4400144.15,  38,0,4, 1763.94, 80695623.700,222455.6237,    3.2, 1.46543e+002, 1.64947e+003, 7.01646e+002, 2.88641e+003, 1.92380e+003, 4.33027e+003, 8.86615e+003
 0,1704,   480990.76,  4400144.19,  38,0,4, 1763.94, 80695723.700,222455.7237,    5.6, 3.35121e+002, 1.83284e+003, 8.63975e+002, 2.82827e+003, 2.15698e+003, 4.49367e+003, 9.15478e+003
 0,1705,   480990.82,  4400144.23,  38,0,4, 1763.94, 80695823.700,222455.8237,    3.1, 2.00527e+002, 1.91023e+003, 5.14619e+002, 2.92632e+003, 2.43929e+003, 4.61786e+003, 9.45442e+003
 0,1706,   480990.88,  4400144.26,  38,0,4, 1763.94, 80695923.700,222455.9237,    3.2,-4.49228e+001, 1.89155e+003, 6.66860e+002, 3.22840e+003, 2.54377e+003, 4.60445e+003, 9.72439e+003
 0,1707,   480990.94,  4400144.29,  38,0,4, 1763.95, 80696023.700,222456.0237,    4.7,-1.85203e+002, 1.84960e+003, 1.01290e+003, 2.92617e+003, 2.43299e+003, 4.41932e+003, 9.19509e+003
 0,1708,   480990.99,  4400144.32,  38,0,4, 1763.95, 80696123.700,222456.1237,    2.7,-2.15486e+002, 1.91229e+003, 8.57247e+002, 2.37731e+003, 2.34430e+003, 4.59532e+003, 8.88492e+003
 0,1709,   480991.05,  4400144.35,  38,0,4, 1763.96, 80696223.700,222456.2237,    3.7,-2.22501e+002, 1.99728e+003, 1.12191e+002, 2.86308e+003, 2.19675e+003, 4.63969e+003, 9.50006e+003
 0,1710,   480991.11,  4400144.38,  38,0,4, 1763.96, 80696323.700,222456.3237,    3.6,-2.73556e+002, 2.02515e+003, 9.35812e+000, 3.39160e+003, 1.87975e+003, 4.35780e+003, 9.77455e+003
 0,1711,   480991.16,  4400144.42,  39,0,4, 1763.96, 80696423.700,222456.4237,    2.6,-5.12605e+002, 1.99952e+003, 2.11314e+002, 3.37852e+003, 1.99963e+003, 4.33450e+003, 9.71254e+003
 0,1712,   480991.22,  4400144.45,  39,0,4, 1763.97, 80696523.700,222456.5237,    5.0,-6.80050e+002, 1.89157e+003, 2.60804e+002, 3.09634e+003, 2.05317e+003, 4.55962e+003, 9.54753e+003
 0,1713,   480991.28,  4400144.48,  39,0,4, 1763.97, 80696623.700,222456.6237,    2.6,-6.97582e+002, 1.90082e+003, 3.70566e+002, 3.10827e+003, 1.95608e+003, 4.59829e+003, 9.60739e+003
 0,1714,   480991.33,  4400144.51,  39,0,4, 1763.98, 80696723.700,222456.7237,    2.8,-6.38891e+002, 1.86779e+003, 4.43102e+002, 3.09025e+003, 1.56812e+003, 4.21102e+003, 9.16906e+003
 0,1715,   480991.39,  4400144.54,  39,0,4, 1763.98, 80696823.700,222456.8237,    2.4,-5.94950e+002, 1.75657e+003, 2.53340e+002, 2.78001e+003, 1.45847e+003, 4.39544e+003, 8.93202e+003
 0,1716,   480991.42,  4400144.58,  39,0,4, 1763.98, 80696923.700,222456.9237,    2.4,-4.46736e+002, 1.65336e+003,-1.28563e+002, 2.70414e+003, 1.48782e+003, 4.48484e+003, 8.84234e+003
 0,1717,   480991.46,  4400144.63,  39,0,4, 1763.98, 80697023.700,222457.0237,    4.3,-3.47460e+002, 1.79055e+003, 2.32291e+002, 3.19230e+003, 1.71301e+003, 4.35408e+003, 9.33693e+003
 0,1718,   480991.50,  4400144.67,  39,0,4, 1763.97, 80697123.700,222457.1237,    9.4,-4.01170e+002, 1.94394e+003, 7.66775e+002, 3.16065e+003, 1.86359e+003, 4.25668e+003, 9.36126e+003
 0,1719,   480991.53,  4400144.71,  39,0,4, 1763.97, 80697223.700,222457.2237,   12.5,-3.03464e+002, 1.97463e+003, 7.46988e+002, 2.45529e+003, 1.86008e+003, 4.30987e+003, 8.73979e+003
 0,1720,   480991.57,  4400144.75,  39,0,4, 1763.97, 80697323.700,222457.3237,    9.7,-9.01487e+001, 1.92763e+003, 6.79005e+002, 2.48236e+003, 1.94145e+003, 4.47075e+003, 8.88073e+003
 0,1721,   480991.61,  4400144.79,  39,0,4, 1763.97, 80697423.700,222457.4237,    3.4, 1.13931e+002, 1.73596e+003, 7.64999e+002, 2.74205e+003, 1.84831e+003, 4.25184e+003, 8.72985e+003
 0,1722,   480991.64,  4400144.83,  39,0,4, 1763.97, 80697523.700,222457.5237,    7.2, 1.88699e+002, 1.60975e+003, 7.50564e+002, 2.56193e+003, 1.84010e+003, 4.14471e+003, 8.31639e+003
 0,1723,   480991.68,  4400144.87,  39,0,4, 1763.96, 80697623.700,222457.6237,    3.9, 1.03948e+002, 1.46761e+003, 7.23268e+002, 2.62390e+003, 2.05956e+003, 4.10463e+003, 8.19614e+003
 0,1724,   480991.72,  4400144.91,  39,0,4, 1763.96, 80697723.700,222457.7237,    5.0, 1.99734e+002, 1.52730e+003, 7.13224e+002, 2.79202e+003, 2.25282e+003, 3.78785e+003, 8.10717e+003
 0,1725,   480991.76,  4400144.95,  39,0,4, 1763.96, 80697823.700,222457.8237,    4.7, 3.70529e+002, 1.65228e+003, 7.71253e+002, 2.80969e+003, 2.27110e+003, 3.84354e+003, 8.30551e+003
 0,1726,   480991.82,  4400144.99,  39,0,4, 1763.97, 80697923.700,222457.9237,   11.6, 3.29145e+002, 1.59155e+003, 1.01875e+003, 2.53111e+003, 2.14402e+003, 3.92018e+003, 8.04284e+003
 0,1727,   480991.89,  4400145.02,  39,0,4, 1763.97, 80698023.700,222458.0237,    8.7, 2.07494e+002, 1.58383e+003, 5.81940e+002, 2.49415e+003, 2.00340e+003, 4.06570e+003, 8.14367e+003
 0,1728,   480991.95,  4400145.05,  39,0,4, 1763.97, 80698123.700,222458.1237,    9.8,-1.56539e+002, 1.65390e+003, 3.49646e+002, 2.84910e+003, 1.82614e+003, 4.04047e+003, 8.54346e+003
 0,1729,   480992.02,  4400145.08,  39,0,4, 1763.98, 80698223.700,222458.2237,   15.4,-3.83934e+002, 1.77753e+003, 2.90831e+002, 2.93855e+003, 1.72800e+003, 3.89545e+003, 8.61152e+003
 0,1730,   480992.08,  4400145.11,  39,0,4, 1763.98, 80698323.700,222458.3237,    4.3,-2.80980e+002, 1.73180e+003, 2.93701e+001, 2.48962e+003, 1.74791e+003, 3.77748e+003, 7.99890e+003
 0,1731,   480992.15,  4400145.15,  39,0,4, 1763.99, 80698423.700,222458.4237,    2.6,-4.68606e+002, 1.64811e+003,-4.35844e+001, 2.77216e+003, 1.67927e+003, 3.68848e+003, 8.10874e+003
 0,1732,   480992.21,  4400145.18,  39,0,4, 1763.99, 80698523.700,222458.5237,    2.9,-7.21060e+002, 1.60260e+003, 2.48445e+001, 3.09877e+003, 1.58763e+003, 3.67935e+003, 8.38071e+003
 0,1733,   480992.28,  4400145.21,  39,0,4, 1764.00, 80698623.700,222458.6237,    3.9,-6.60529e+002, 1.58408e+003, 2.31811e+002, 2.94409e+003, 1.46188e+003, 4.14396e+003, 8.67213e+003
 0,1734,   480992.34,  4400145.24,  39,0,4, 1764.00, 80698723.700,222458.7237,    8.8,-4.39551e+002, 1.68349e+003, 1.92310e+002, 2.92782e+003, 1.51807e+003, 4.50975e+003, 9.12106e+003
 0,1735,   480992.41,  4400145.28,  39,0,4, 1764.00, 80698823.700,222458.8237,   11.1,-2.10236e+002, 1.89493e+003, 3.60063e+002, 3.23918e+003, 1.80065e+003, 4.53614e+003, 9.67025e+003
 0,1736,   480992.45,  4400145.33,  39,0,4, 1764.00, 80698923.700,222458.9237,    5.8,-2.35973e+002, 1.99183e+003, 6.76121e+002, 3.09001e+003, 2.00514e+003, 4.78455e+003, 9.86639e+003
 0,1737,   480992.50,  4400145.38,  40,0,4, 1764.00, 80699023.700,222459.0237,    5.0,-4.44601e+002, 1.86196e+003, 5.98435e+002, 2.74373e+003, 2.07718e+003, 4.58634e+003, 9.19204e+003
 0,1738,   480992.55,  4400145.42,  40,0,4, 1764.00, 80699123.700,222459.1237,    5.3,-5.60883e+002, 1.75413e+003,-1.05218e+002, 2.90493e+003, 1.97199e+003, 4.29538e+003, 8.95444e+003
 0,1739,   480992.60,  4400145.47,  40,0,4, 1764.00, 80699223.700,222459.2237,    5.0,-2.88741e+002, 1.71190e+003, 1.61772e+002, 3.22694e+003, 2.07964e+003, 4.34999e+003, 9.28883e+003
 0,1740,   480992.65,  4400145.52,  40,0,4, 1764.00, 80699323.700,222459.3237,    4.6, 1.75136e+002, 1.75315e+003, 1.16390e+003, 3.21449e+003, 2.40959e+003, 4.37223e+003, 9.33987e+003
 0,1741,   480992.70,  4400145.57,  40,0,4, 1764.00, 80699423.700,222459.4237,    5.3, 4.66137e+002, 1.77477e+003, 1.36090e+003, 2.90868e+003, 2.52865e+003, 4.11072e+003, 8.79418e+003
 0,1742,   480992.75,  4400145.61,  40,0,4, 1764.00, 80699523.700,222459.5237,    7.2, 4.84377e+002, 1.81365e+003, 1.29672e+003, 2.78822e+003, 2.44592e+003, 4.15540e+003, 8.75727e+003
 0,1743,   480992.80,  4400145.66,  40,0,4, 1764.00, 80699623.700,222459.6237,    6.5, 3.60042e+002, 1.78268e+003, 1.33862e+003, 2.89042e+003, 2.47304e+003, 4.34937e+003, 9.02247e+003
 0,1744,   480992.84,  4400145.71,  40,0,4, 1764.00, 80699723.700,222459.7237,    8.7, 5.64007e+002, 1.70769e+003, 1.57080e+003, 2.87849e+003, 2.40618e+003, 4.39570e+003, 8.98187e+003
 0,1745,   480992.90,  4400145.75,  40,0,4, 1764.00, 80699823.700,222459.8237,    6.3, 3.69142e+002, 1.77014e+003, 1.11838e+003, 2.74836e+003, 2.32100e+003, 4.18424e+003, 8.70275e+003
 0,1746,   480992.96,  4400145.78,  40,0,4, 1764.00, 80699923.700,222459.9237,    5.8,-1.33716e+002, 1.77641e+003, 5.22790e+002, 2.55491e+003, 2.06914e+003, 4.05285e+003, 8.38417e+003
 0,1747,   480993.02,  4400145.81,  40,0,4, 1764.00, 80700023.700,222500.0237,    6.5,-3.56438e+002, 1.66586e+003, 4.83511e+002, 2.36135e+003, 1.83453e+003, 3.93312e+003, 7.96033e+003
 0,1748,   480993.09,  4400145.84,  40,0,4, 1764.00, 80700123.700,222500.1237,    4.8,-3.20810e+002, 1.62017e+003, 5.42437e+002, 2.38935e+003, 1.84418e+003, 3.96988e+003, 7.97939e+003
 0,1749,   480993.15,  4400145.86,  40,0,4, 1764.00, 80700223.700,222500.2237,    3.7,-2.30186e+002, 1.64198e+003, 4.61725e+002, 2.69612e+003, 1.78271e+003, 4.14889e+003, 8.48700e+003
 0,1750,   480993.21,  4400145.89,  40,0,4, 1764.00, 80700323.700,222500.3237,    4.2,-2.47895e+002, 1.61225e+003, 1.32421e+002, 2.97142e+003, 1.66527e+003, 4.22997e+003, 8.81364e+003
 0,1751,   480993.27,  4400145.92,  40,0,4, 1764.00, 80700423.700,222500.4237,    9.7,-3.51901e+002, 1.61470e+003, 3.30672e+002, 2.91959e+003, 1.53997e+003, 4.14970e+003, 8.68399e+003
 0,1752,   480993.34,  4400145.95,  40,0,4, 1764.00, 80700523.700,222500.5237,   26.9,-3.27321e+002, 1.59978e+003, 4.75101e+002, 2.68649e+003, 1.65332e+003, 3.98395e+003, 8.27022e+003
 0,1753,   480993.40,  4400145.98,  40,0,4, 1763.99, 80700623.700,222500.6237,   18.3,-3.65979e+002, 1.65323e+003, 4.35973e+002, 2.84995e+003, 1.97793e+003, 3.95346e+003, 8.45663e+003
 0,1754,   480993.46,  4400146.01,  40,0,4, 1763.99, 80700723.700,222500.7237,    8.6,-3.71032e+002, 1.67129e+003, 5.57842e+002, 2.96332e+003, 1.97949e+003, 4.02111e+003, 8.65572e+003
 0,1755,   480993.52,  4400146.04,  40,0,4, 1763.99, 80700823.700,222500.8237,   10.3,-2.49324e+002, 1.62713e+003, 6.14784e+002, 2.72464e+003, 1.98540e+003, 3.98493e+003, 8.33670e+003
 0,1756,   480993.58,  4400146.09,  40,0,4, 1763.99, 80700923.700,222500.9237,    6.8,-1.96538e+002, 1.64380e+003, 4.10049e+002, 2.63562e+003, 2.05713e+003, 3.89555e+003, 8.17497e+003
 0,1757,   480993.64,  4400146.14,  40,0,4, 1763.98, 80701023.700,222501.0237,    4.8, 5.74538e+001, 1.66260e+003, 2.76588e+002, 2.71112e+003, 2.12466e+003, 3.75183e+003, 8.12555e+003
