Line,Lineset\South (CTK Side) Line 1 (E-W)-ch2
Time (ns),Average Amplitude (mV)
455.976,0.0829086
456.376,0.16634
456.776,0.131012
457.176,0.117482
457.576,0.14569
457.976,0.0987056
458.376,0.0953485
458.776,0.0730846
459.176,0.0517216
459.576,0.0487134
459.976,0.0380319
460.376,0.143393
460.776,0.0774444
461.176,0.136272
461.576,0.114866
461.976,0.0478269
462.376,0.118979
462.776,0.0890123
463.176,0.0701635
463.576,0.125068
463.976,0.114052
464.376,0.0801038
464.776,0.0835771
465.176,0.0743344
465.576,0.0751773
465.976,0.129994
466.376,0.124661
466.776,0.0935465
467.176,0.0368402
467.576,0.101946
467.976,0.0452837
468.376,0.150791
468.776,0.108021
469.176,0.0898552
469.576,0.111887
469.976,0.100348
470.376,0.0774589
470.776,0.111625
471.176,0.112483
471.576,0.122583
471.976,0.0675767
472.376,0.0647719
472.776,0.0533347
473.176,0.0749883
473.576,0.135386
473.976,0.0478995
474.376,0.117177
474.776,0.0670535
475.176,0.0898988
475.576,0.0727212
475.976,0.111407
476.376,0.102426
476.776,0.107294
477.176,0.0729392
477.576,0.0772554
477.976,0.0485971
478.376,0.0980516
478.776,0.121188
479.176,0.0518669
479.576,0.157417
479.976,0.0423045
480.376,0.0921659
480.776,0.109387
481.176,0.0623159
481.576,0.118063
481.976,0.11504
482.376,0.0878206
482.776,0.153552
483.176,0.114096
483.576,0.0696985
483.976,0.16512
484.376,0.0800166
484.776,0.131288
485.176,0.127131
485.576,0.120025
485.976,0.0978918
486.376,0.0600488
486.776,0.126448
487.176,0.159365
487.576,0.15515
487.976,0.0920351
488.376,0.118572
488.776,0.093343
489.176,0.0995049
489.576,0.0535382
489.976,0.0637692
490.376,0.176324
490.776,0.0944185
491.176,0.130009
491.576,0.122612
491.976,0.0578108
492.376,0.0674895
492.776,0.0939243
493.176,0.164117
493.576,0.0605138
493.976,0.0355613
494.376,0.0504718
494.776,0.0612405
495.176,0.0842311
495.576,0.0635366
495.976,0.113616
496.376,0.0779385
496.776,0.0912794
497.176,0.0605865
497.576,0.0558779
497.976,0.0996066
498.376,0.100784
498.776,0.154177
499.176,0.0985021
499.576,0.151328
499.976,0.0665013
500.376,0.182268
500.776,0.0420283
501.176,0.193923
501.576,0.177531
501.976,0.0767613
502.376,0.0659636
502.776,0.12142
503.176,0.117424
503.576,0.130721
503.976,0.0975575
504.376,0.1135
504.776,0.127306
505.176,0.100537
505.576,0.0427695
505.976,0.136897
506.376,0.131753
506.776,0.11071
507.176,0.0937064
507.576,0.0669954
507.976,0.102019
508.376,0.154002
508.776,0.0664141
509.176,0.0919624
509.576,0.108631
509.976,0.176906
510.376,0.0951015
510.776,0.0908434
511.176,0.0375959
511.576,0.0714278
511.976,0.122103
512.376,0.0592204
512.776,0.103138
513.176,0.0901459
513.576,0.0590025
513.976,0.0440484
514.376,0.189346
514.776,0.0830394
515.176,0.114779
515.576,0.0928053
515.976,0.112773
516.376,0.0889397
516.776,0.0918171
517.176,0.159801
517.576,0.0945492
517.976,0.0639435
518.376,0.137144
518.776,0.104824
519.176,0.0642342
519.576,0.0724597
519.976,0.0439612
520.376,0.0739711
520.776,0.111974
521.176,0.0983713
521.576,0.0811792
521.976,0.0989236
522.376,0.12671
522.776,0.131375
523.176,0.0594239
523.576,0.130997
523.976,0.161763
524.376,0.109314
524.776,0.0363752
525.176,0.0475507
525.576,0.0421301
525.976,0.077488
526.376,0.0850885
526.776,0.150921
527.176,0.0729828
527.576,0.0768194
527.976,0.0729538
528.376,0.117961
528.776,0.0942005
529.176,0.126405
529.576,0.137493
529.976,0.0556309
530.376,0.0535382
530.776,0.119734
531.176,0.0987928
531.576,0.0959444
531.976,0.0890414
532.376,0.0461992
532.776,0.122481
533.176,0.0876753
533.576,0.0408803
533.976,0.13774
534.376,0.10013
534.776,0.177705
535.176,0.096206
535.576,0.0497888
535.976,0.0843473
536.376,0.148814
536.776,0.189767
537.176,0.080845
537.576,0.128992
537.976,0.152287
538.376,0.0495126
538.776,0.114197
539.176,0.0983568
539.576,0.119138
539.976,0.115985
540.376,0.105202
540.776,0.0847543
541.176,0.114299
541.576,0.13091
541.976,0.0867888
542.376,0.110564
542.776,0.0625048
543.176,0.135502
543.576,0.112628
543.976,0.0562849
544.376,0.108646
544.776,0.101351
545.176,0.127393
545.576,0.10946
545.976,0.049905
546.376,0.12655
546.776,0.0916137
547.176,0.137958
547.576,0.0456615
547.976,0.102833
548.376,0.0765143
548.776,0.0748285
549.176,0.086658
549.576,0.0535527
549.976,0.0447459
550.376,0.136054
550.776,0.0984004
551.176,0.0823273
551.576,0.118833
551.976,0.0887217
552.376,0.0981679
552.776,0.0601215
553.176,0.0714133
553.576,0.0921514
553.976,0.128236
554.376,0.0351689
554.776,0.105856
555.176,0.0845363
555.576,0.111698
555.976,0.087777
556.376,0.131462
556.776,0.044775
557.176,0.0430602
557.576,0.0742762
557.976,0.14739
558.376,0.0519977
558.776,0.0516489
559.176,0.107556
559.576,0.129413
559.976,0.0940842
560.376,0.122641
560.776,0.12267
561.176,0.0711081
561.576,0.021828
561.976,0.108588
562.376,0.145878
562.776,0.0696113
563.176,0.097325
563.576,0.164466
563.976,0.091076
564.376,0.107411
564.776,0.0646702
565.176,0.0508496
565.576,0.13665
565.976,0.0685795
566.376,0.0531603
566.776,0.142391
567.176,0.0690736
567.576,0.0635076
567.976,0.116668
568.376,0.15111
568.776,0.142391
569.176,0.082836
569.576,0.075526
569.976,0.128207
570.376,0.0685068
570.776,0.171877
571.176,0.0870068
571.576,0.144207
571.976,0.0593367
572.376,0.0653968
572.776,0.0520413
573.176,0.134906
573.576,0.125838
573.976,0.138903
574.376,0.1068
574.776,0.112163
575.176,0.184506
575.576,0.0785343
575.976,0.156182
576.376,0.0810339
576.776,0.118266
577.176,0.092442
577.576,0.0934302
577.976,0.112628
578.376,0.149352
578.776,0.110288
579.176,0.0972814
579.576,0.0596564
579.976,0.0460248
580.376,0.136083
580.776,0.0693061
581.176,0.124109
581.576,0.149642
581.976,0.075497
582.376,0.138438
582.776,0.0670971
583.176,0.100769
583.576,0.103109
583.976,0.149352
584.376,0.111858
584.776,0.135749
585.176,0.0910469
585.576,0.136723
585.976,0.0791301
586.376,0.0830394
586.776,0.178112
587.176,0.13681
587.576,0.0812083
587.976,0.0920787
588.376,0.105434
588.776,0.120984
589.176,0.0837806
589.576,0.0902912
589.976,0.100449
590.376,0.143074
590.776,0.132043
591.176,0.0738403
591.576,0.0828214
591.976,0.094433
592.376,0.137333
592.776,0.10462
593.176,0.0632314
593.576,0.142144
593.976,0.156226
594.376,0.105085
594.776,0.107135
595.176,0.16044
595.576,0.104649
595.976,0.139106
596.376,0.0968454
596.776,0.105507
597.176,0.112323
597.576,0.126071
597.976,0.158783
598.376,0.133409
598.776,0.124152
599.176,0.112715
599.576,0.129776
599.976,0.116159
600.376,0.0985457
600.776,0.115505
601.176,0.112061
601.576,0.150514
601.976,0.0947527
602.376,0.0951306
602.776,0.105768
603.176,0.0871376
603.576,0.0632169
603.976,0.0507189
604.376,0.0457342
604.776,0.077081
605.176,0.0706285
605.576,0.0776769
605.976,0.110026
606.376,0.10789
606.776,0.169974
607.176,0.200158
607.576,0.129776
607.976,0.0852193
608.376,0.0960606
608.776,0.125257
609.176,0.0892884
609.576,0.142623
609.976,0.100973
610.376,0.0865708
610.776,0.130227
611.176,0.129834
611.576,0.0754243
611.976,0.0590896
612.376,0.111073
612.776,0.160048
613.176,0.0686812
613.576,0.110535
613.976,0.1219
614.376,0.16884
614.776,0.0800312
615.176,0.125286
615.576,0.0766887
615.976,0.143713
616.376,0.122873
616.776,0.0740292
617.176,0.080162
617.576,0.0340209
617.976,0.153494
618.376,0.109663
618.776,0.117801
619.176,0.0428858
619.576,0.0568371
619.976,0.0306348
620.376,0.148276
620.776,0.100973
621.176,0.206058
621.576,0.116116
621.976,0.0683324
622.376,0.093532
622.776,0.0865999
623.176,0.0961769
623.576,0.0927908
623.976,0.17336
624.376,0.13774
624.776,0.0976738
625.176,0.137246
625.576,0.191148
625.976,0.128788
626.376,0.104969
626.776,0.0960606
627.176,0.120548
627.576,0.0687538
627.976,0.161855
628.376,0.106911
628.776,0.0473885
629.176,0.0969232
629.576,0.105995
629.976,0.107262
630.376,0.150434
630.776,0.11597
631.176,0.0994903
631.576,0.0948293
