"","TRACE",1,2,3,4,5
"","Position (m)",0,0.10000000000000001,0.20000000000000001,0.30000000000000004,0.40000000000000002
"Point","Time (ns)"
1781,63.976000000000028,-69,-116,-24,-34,54
1782,64.376000000000019,128,121,-52,-46,-79
1783,64.776000000000025,-15,73,-117,-53,52
1784,65.17600000000003,-2,74,-89,-11,-38
1785,65.576000000000022,-63,82,33,-103,-96
1786,65.976000000000028,-110,3,57,9,-10
1787,66.376000000000019,23,-83,9,-98,-97
1788,66.776000000000025,50,43,34,291,54
1789,67.17600000000003,-43,-90,49,13,76
1790,67.576000000000022,-96,157,-5,152,-23
1791,67.976000000000028,-86,161,-31,25,-49
1792,68.376000000000019,78,84,129,-57,65
1793,68.776000000000025,-130,-9,-23,98,-10
1794,69.17600000000003,25,-9,-34,-4,-64
1795,69.576000000000022,29,-65,-111,86,-29
1796,69.976000000000028,-34,-44,151,-79,-114
1797,70.376000000000019,68,-28,82,-41,-19
1798,70.776000000000025,-98,36,20,-8,-80
1799,71.17600000000003,101,11,92,-40,2
1800,71.576000000000022,-31,-62,10,42,-37
1801,71.976000000000028,-67,-4,349,11,54
1802,72.376000000000019,72,2,-92,-29,-28
1803,72.776000000000025,-117,-3,67,100,8
1804,73.17600000000003,83,-4,-110,105,71
1805,73.576000000000022,82,59,-19,-17,-103
1806,73.976000000000028,-94,-180,-6,-4,4
1807,74.376000000000019,62,53,186,134,-99
1808,74.776000000000025,93,133,104,8,-39
1809,75.17600000000003,11,-42,-40,28,88
1810,75.576000000000022,-86,-19,-169,104,53
1811,75.976000000000028,197,-115,-12,-54,45
1812,76.376000000000019,35,211,18,262,60
1813,76.776000000000025,-7,69,-71,36,97
1814,77.17600000000003,2,87,99,-74,80
1815,77.576000000000022,72,8,61,-40,38
1816,77.976000000000028,-41,-7,45,13,-40
1817,78.376000000000033,-75,-91,-36,56,59
1818,78.776000000000025,-108,-5,-55,-36,-13
1819,79.17600000000003,-57,140,147,19,100
1820,79.576000000000022,36,-126,-96,-18,-44
1821,79.976000000000028,-32,-1,-68,47,34
1822,80.376000000000033,59,57,-28,94,116
1823,80.776000000000025,-51,-26,2,209,25
1824,81.17600000000003,-37,45,-119,110,-43
1825,81.576000000000022,12,-50,-112,210,146
1826,81.976000000000028,-196,-135,-26,81,-88
1827,82.376000000000033,264,-83,-45,87,129
1828,82.776000000000025,67,31,-89,-127,-146
1829,83.17600000000003,78,-31,25,34,-19
1830,83.576000000000022,-106,27,36,82,4
1831,83.976000000000028,-38,22,49,103,-20
1832,84.376000000000033,-61,-36,66,29,24
1833,84.776000000000025,-20,-86,53,22,27
1834,85.17600000000003,73,-26,67,141,-56
1835,85.576000000000022,-18,61,255,135,-63
1836,85.976000000000028,-34,-42,86,-87,79
1837,86.376000000000033,-23,-6,45,99,87
1838,86.776000000000025,7,-13,4,-25,-27
1839,87.17600000000003,105,31,135,-20,-55
1840,87.576000000000022,-149,-39,162,29,-65
1841,87.976000000000028,21,57,183,-41,-10
1842,88.376000000000033,48,-52,58,31,-156
1843,88.776000000000025,-11,-80,173,89,-92
1844,89.17600000000003,-114,31,-18,6,226
1845,89.576000000000022,-103,108,108,36,-99
1846,89.976000000000028,-19,21,-68,-66,-84
1847,90.376000000000033,38,100,149,33,66
1848,90.776000000000025,35,-38,1,31,88
1849,91.17600000000003,109,-41,20,-32,175
1850,91.576000000000022,-196,55,150,24,-26
1851,91.976000000000028,-8,64,47,-5,-109
1852,92.376000000000033,7,70,3,7,44
1853,92.776000000000025,-19,-7,-164,66,44
1854,93.17600000000003,48,123,5,16,28
1855,93.576000000000022,-179,64,-185,-5,17
1856,93.976000000000028,82,14,71,-27,-109
1857,94.376000000000033,-196,-111,-103,118,-86
1858,94.776000000000025,35,-13,-43,11,-73
1859,95.17600000000003,99,168,42,-90,190
1860,95.576000000000022,35,-43,-91,-120,183
1861,95.976000000000028,122,105,180,-70,-136
1862,96.376000000000033,73,-14,-58,137,29
1863,96.776000000000025,-91,-115,-10,73,-105
1864,97.17600000000003,118,112,-53,-45,113
1865,97.576000000000022,-83,-48,-44,36,-16
1866,97.976000000000028,-43,127,33,45,112
1867,98.376000000000033,-140,78,-7,72,50
1868,98.776000000000025,54,45,79,-147,-72
1869,99.17600000000003,-133,-68,32,-54,-38
1870,99.576000000000022,-11,35,29,16,-154
1871,99.976000000000028,5,125,62,-47,62
1872,100.37600000000003,70,53,-18,-22,-101
1873,100.77600000000002,-44,-89,125,-32,-79
1874,101.17600000000003,61,141,-115,15,-69
1875,101.57600000000002,87,-104,-84,57,-95
1876,101.97600000000003,249,81,184,12,22
1877,102.37600000000003,31,161,-57,-94,85
1878,102.77600000000002,-9,-57,100,-226,-78
1879,103.17600000000003,88,71,-122,102,80
1880,103.57600000000002,-101,-86,-147,-51,-20
1881,103.97600000000003,263,-49,187,54,111
1882,104.37600000000003,-41,20,-11,73,-9
1883,104.77600000000002,-34,-26,71,35,30
1884,105.17600000000003,-71,-30,69,52,207
1885,105.57600000000002,14,25,-44,-45,135
1886,105.97600000000003,-41,43,-195,-15,126
1887,106.37600000000003,-151,106,-75,-10,0
1888,106.77600000000002,-77,25,-10,-35,-22
1889,107.17600000000003,54,-69,41,49,-20
1890,107.57600000000002,0,-58,97,-75,70
1891,107.97600000000003,122,29,-63,67,145
1892,108.37600000000003,-74,23,-123,-48,-14
1893,108.77600000000002,104,82,52,54,-68
1894,109.17600000000003,23,49,21,83,67
1895,109.57600000000002,58,21,109,134,-14
1896,109.97600000000003,-78,29,-22,59,89
1897,110.37600000000003,3,15,34,127,-27
1898,110.77600000000002,120,43,10,-63,49
1899,111.17600000000003,0,94,5,148,76
1900,111.57600000000002,-37,182,64,-117,-42
1901,111.97600000000003,-24,180,169,-35,65
1902,112.37600000000003,-40,92,108,101,-106
1903,112.77600000000002,116,119,-129,4,0
1904,113.17600000000003,117,76,-56,102,-158
1905,113.57600000000002,-84,26,-40,55,-77
1906,113.97600000000003,-62,-151,97,57,-76
1907,114.37600000000003,-71,115,20,22,-69
1908,114.77600000000002,-18,-70,83,-51,-10
1909,115.17600000000003,54,25,14,159,-36
1910,115.57600000000002,3,-127,47,-28,110
1911,115.97600000000003,28,120,3,88,51
1912,116.37600000000003,-79,-53,29,-45,39
1913,116.77600000000002,73,-147,-171,-38,-125
1914,117.17600000000003,-27,-128,-31,225,-23
1915,117.57600000000002,41,131,-55,-47,95
1916,117.97600000000003,38,56,5,46,143
1917,118.37600000000003,34,70,-26,-66,-89
1918,118.77600000000002,24,70,87,-46,-46
1919,119.17600000000003,-161,-55,-7,102,64
1920,119.57600000000002,47,20,75,-71,-9
1921,119.97600000000003,53,47,-77,1,-132
1922,120.37600000000003,158,54,-50,165,-33
1923,120.77600000000002,72,50,75,-15,71
1924,121.17600000000003,43,86,3,98,169
1925,121.57600000000002,98,4,160,22,-27
1926,121.97600000000003,-1,94,152,60,36
1927,122.37600000000003,-136,-249,32,15,58
1928,122.77600000000002,81,64,100,7,135
1929,123.17600000000003,-183,-61,-49,3,-120
1930,123.57600000000002,-112,-11,97,-125,-105
1931,123.97600000000003,148,313,-177,-15,139
1932,124.37600000000003,-17,-25,-77,-50,-160
1933,124.77600000000002,103,118,63,-116,-12
1934,125.17600000000003,96,85,25,89,149
1935,125.57600000000002,-65,-16,-79,-34,71
1936,125.97600000000003,72,9,-9,11,8
1937,126.37600000000003,32,36,-17,-16,-168
1938,126.77600000000002,77,48,138,-128,-21
1939,127.17600000000003,-24,114,3,44,97
1940,127.57600000000002,-27,-59,0,27,-80
1941,127.97600000000003,53,21,-19,121,148
1942,128.37600000000003,64,-3,53,-177,53
1943,128.77600000000004,-66,-22,79,44,-110
1944,129.17600000000002,-46,-36,-136,-62,6
1945,129.57600000000002,-51,32,188,-51,41
1946,129.97600000000003,-38,25,-47,7,96
1947,130.37600000000003,8,66,52,43,2
1948,130.77600000000004,147,-31,-23,-26,-5
1949,131.17600000000002,100,-23,60,-50,-105
1950,131.57600000000002,-57,-8,105,-31,-88
1951,131.97600000000003,-149,-53,-113,127,1
1952,132.37600000000003,24,122,77,20,-128
1953,132.77600000000004,-118,45,100,56,16
1954,133.17600000000002,129,-118,-100,15,99
1955,133.57600000000002,214,-5,86,-32,-136
1956,133.97600000000003,-58,89,-99,-17,-5
1957,134.37600000000003,-14,-99,67,82,-111
1958,134.77600000000004,-20,23,144,90,-43
1959,135.17600000000002,-18,-31,-144,-3,-134
1960,135.57600000000002,-54,-140,13,-10,46
1961,135.97600000000003,38,137,73,98,-83
1962,136.37600000000003,35,82,165,-112,31
1963,136.77600000000004,-31,164,11,18,87
1964,137.17600000000002,-45,41,142,36,13
1965,137.57600000000002,54,90,-62,-24,-44
1966,137.97600000000003,-9,-3,-9,67,30
1967,138.37600000000003,-114,42,-95,-7,-219
1968,138.77600000000004,73,219,-42,42,-5
1969,139.17600000000002,215,-156,8,-43,-74
1970,139.57600000000002,-80,16,-87,-128,-28
1971,139.97600000000003,-125,-50,-33,76,-40
1972,140.37600000000003,54,82,50,-53,-179
1973,140.77600000000004,-34,-4,254,79,-152
1974,141.17600000000002,13,-2,-58,13,62
1975,141.57600000000002,81,69,-95,71,47
1976,141.97600000000003,69,3,-10,-38,50
1977,142.37600000000003,28,12,112,-165,-30
1978,142.77600000000004,39,-41,-53,3,115
1979,143.17600000000002,-5,-3,45,-58,-38
1980,143.57600000000002,-49,31,92,93,101
1981,143.97600000000003,92,-73,-111,66,189
1982,144.37600000000003,75,-31,24,92,-124
1983,144.77600000000004,99,-80,-92,65,-61
1984,145.17600000000002,-168,42,-15,67,-55
1985,145.57600000000002,-52,31,136,19,251
1986,145.97600000000003,8,51,-97,40,39
1987,146.37600000000003,-155,-46,-16,-110,121
1988,146.77600000000004,43,73,-82,66,-35
1989,147.17600000000002,-54,-92,118,34,132
1990,147.57600000000002,4,127,9,34,-10
1991,147.97600000000003,12,-36,113,176,-57
1992,148.37600000000003,76,-95,95,2,-110
1993,148.77600000000004,52,65,-24,-80,87
1994,149.17600000000002,-65,-32,-4,-100,-4
1995,149.57600000000002,9,64,49,47,18
1996,149.97600000000003,-156,-68,93,6,36
1997,150.37600000000003,33,-1,72,-180,-71
1998,150.77600000000004,-61,90,80,112,39
1999,151.17600000000002,122,-15,167,13,-98
2000,151.57600000000002,89,91,252,3,115
2001,151.97600000000003,-5,-61,7,6,-93
2002,152.37600000000003,37,32,-13,-15,113
2003,152.77600000000004,-75,28,-77,-100,68
2004,153.17600000000002,81,-49,-87,68,107
2005,153.57600000000002,97,64,-104,-70,115
2006,153.97600000000003,37,-43,134,-67,-53
2007,154.37600000000003,-16,49,-126,-48,-78
2008,154.77600000000004,-41,-138,103,-7,-62
2009,155.17600000000004,-2,-167,-168,30,-79
2010,155.57600000000002,20,-114,70,101,-41
2011,155.97600000000003,-12,-22,-10,40,9
2012,156.37600000000003,-37,-144,302,-72,74
2013,156.77600000000004,-56,-63,3,6,-55
2014,157.17600000000004,-32,89,47,14,-10
2015,157.57600000000002,81,-68,4,64,189
2016,157.97600000000003,-58,43,99,68,-105
2017,158.37600000000003,-64,134,128,-43,-130
2018,158.77600000000004,-66,-20,-59,6,49
2019,159.17600000000004,-102,-13,51,145,-9
2020,159.57600000000002,37,123,18,-39,135
2021,159.97600000000003,-128,-24,-143,60,-26
2022,160.37600000000003,-9,-91,99,-76,-48
2023,160.77600000000004,37,-10,20,-81,-6
2024,161.17600000000004,-87,44,2,-41,-75
2025,161.57600000000002,66,2,-1,21,-42
2026,161.97600000000003,-2,73,-199,-16,9
2027,162.37600000000003,5,104,154,-162,-85
2028,162.77600000000004,82,82,-135,104,70
2029,163.17600000000004,40,147,35,-83,205
2030,163.57600000000002,-87,196,-102,55,-7
2031,163.97600000000003,-55,-2,25,46,-5
2032,164.37600000000003,-92,132,211,-178,-1
2033,164.77600000000004,-27,-26,87,78,-67
2034,165.17600000000004,-147,55,13,-94,11
2035,165.57600000000002,-78,-7,81,16,5
2036,165.97600000000003,-243,-8,27,-35,-4
2037,166.37600000000003,33,-25,151,34,64
2038,166.77600000000004,-200,28,13,-70,-127
2039,167.17600000000004,18,-169,79,-121,-198
2040,167.57600000000002,-25,-92,122,29,15
2041,167.97600000000003,18,12,33,-16,-57
2042,168.37600000000003,34,6,-134,10,56
2043,168.77600000000004,-17,-30,-39,3,46
2044,169.17600000000004,19,-184,112,-48,35
2045,169.57600000000002,54,37,-2,67,3
2046,169.97600000000003,-25,34,13,51,-133
2047,170.37600000000003,38,-108,2,57,121
2048,170.77600000000004,-29,32,-200,0,113
2049,171.17600000000004,139,6,183,20,-34
2050,171.57600000000002,-93,-2,-216,25,-118
2051,171.97600000000003,-212,-82,33,-123,-71
2052,172.37600000000003,-43,162,85,-29,-19
2053,172.77600000000004,17,-35,-4,264,88
2054,173.17600000000004,30,82,134,29,-58
2055,173.57600000000002,-80,-62,31,13,120
2056,173.97600000000003,7,-26,13,52,-109
2057,174.37600000000003,9,111,46,38,76
2058,174.77600000000004,-36,-92,-1,125,104
2059,175.17600000000004,111,152,-47,67,68
2060,175.57600000000002,-118,-64,48,18,121
2061,175.97600000000003,35,-23,22,18,26
2062,176.37600000000003,-20,83,-70,66,-19
2063,176.77600000000004,-5,-102,-152,247,-46
2064,177.17600000000004,13,41,-9,-104,-47
2065,177.57600000000002,34,61,31,-112,-71
2066,177.97600000000003,-43,-112,-51,20,-16
2067,178.37600000000003,-42,15,213,30,158
2068,178.77600000000004,81,-98,70,-28,134
2069,179.17600000000004,83,57,153,-73,67
2070,179.57600000000002,-43,139,-118,-5,12
2071,179.97600000000003,-83,56,61,-227,-3
2072,180.37600000000003,-164,1,24,-63,121
2073,180.77600000000004,-267,13,236,-30,7
2074,181.17600000000004,142,55,-3,79,135
2075,181.57600000000002,-70,-27,-61,65,165
2076,181.97600000000003,16,-15,39,-20,-67
2077,182.37600000000003,67,34,117,154,-203
2078,182.77600000000004,-69,-168,-46,78,-17
2079,183.17600000000004,-45,31,14,-130,-38
2080,183.57600000000002,-7,-129,165,-17,106
2081,183.97600000000003,65,-94,-43,17,82
2082,184.37600000000003,-86,-126,-133,-34,84
2083,184.77600000000004,13,-87,-127,-2,-59
2084,185.17600000000004,-8,-84,49,-3,30
2085,185.57600000000002,48,19,-44,81,-108
2086,185.97600000000003,105,31,-19,94,-163
2087,186.37600000000003,-86,46,122,137,-24
2088,186.77600000000004,-76,79,10,84,96
2089,187.17600000000004,-102,-66,167,61,-14
2090,187.57600000000002,-76,6,-203,34,68
2091,187.97600000000003,42,127,145,-83,53
2092,188.37600000000003,-35,-44,153,-49,-119
2093,188.77600000000004,20,-91,-127,-59,-3
2094,189.17600000000004,-7,165,122,13,-12
2095,189.57600000000002,-178,-29,-16,150,-83
2096,189.97600000000003,-48,-91,115,-78,-136
2097,190.37600000000003,-53,153,81,40,241
2098,190.77600000000004,-28,28,124,130,124
2099,191.17600000000004,-39,124,92,-25,-69
2100,191.57600000000002,22,-3,190,28,-140
2101,191.97600000000003,149,-55,79,20,-213
2102,192.37600000000003,-43,-13,-112,142,55
2103,192.77600000000004,-25,63,85,-57,-142
2104,193.17600000000004,72,28,85,-31,99
2105,193.57600000000002,-54,-68,-2,-89,-255
2106,193.97600000000003,-7,48,6,-208,-225
2107,194.37600000000003,42,-65,117,65,14
2108,194.77600000000004,-36,6,140,36,-88
2109,195.17600000000004,70,73,-92,137,97
2110,195.57600000000002,12,-93,131,190,-144
2111,195.97600000000003,-23,51,-30,23,65
2112,196.37600000000003,10,56,26,-25,241
2113,196.77600000000004,7,-66,50,64,-138
2114,197.17600000000004,192,-10,49,138,-194
2115,197.57600000000002,46,17,-189,-102,-75
2116,197.97600000000003,-166,162,30,-64,5
2117,198.37600000000003,-92,36,-24,6,20
2118,198.77600000000004,-68,43,61,-83,-96
2119,199.17600000000004,69,-74,-24,69,-42
2120,199.57600000000002,-2,-62,-1,88,-69
2121,199.97600000000003,147,-179,-66,-31,-87
2122,200.37600000000003,46,18,9,154,-41
2123,200.77600000000004,-50,-4,-50,-120,-94
2124,201.17600000000004,64,74,1,9,38
2125,201.57600000000002,-124,20,-69,27,22
2126,201.97600000000003,20,148,49,-238,-139
2127,202.37600000000003,47,56,115,-72,58
2128,202.77600000000004,16,29,-234,-21,-51
2129,203.17600000000004,101,-24,-77,143,86
2130,203.57600000000002,-2,-90,10,-1,19
2131,203.97600000000003,62,38,66,-38,-73
2132,204.37600000000003,-24,52,-177,53,-13
2133,204.77600000000004,-12,52,-87,48,-99
2134,205.17600000000004,25,-24,-4,-9,-152
2135,205.57600000000002,-213,-106,-70,-66,52
2136,205.97600000000003,50,-45,-39,44,133
2137,206.37600000000003,-109,-180,97,55,335
2138,206.77600000000004,97,-18,91,135,-152
2139,207.17600000000004,-109,47,-119,-72,24
2140,207.57600000000002,49,-81,62,57,-175
2141,207.97600000000003,-107,-20,74,-40,30
2142,208.37600000000003,-31,119,32,-29,-108
2143,208.77600000000004,77,62,186,-291,-167
2144,209.17600000000004,219,8,97,73,63
2145,209.57600000000002,202,45,51,-113,-136
2146,209.97600000000003,-28,-2,-51,157,-1
2147,210.37600000000003,228,161,167,79,-49
2148,210.77600000000004,-82,-61,64,-43,-35
2149,211.17600000000004,61,95,-30,125,17
2150,211.57600000000002,1,80,-130,-97,24
2151,211.97600000000003,-64,40,120,70,49
2152,212.37600000000003,79,53,-5,16,-96
2153,212.77600000000004,-104,26,-62,27,176
2154,213.17600000000004,81,-70,36,71,140
2155,213.57600000000002,174,71,-25,127,-165
2156,213.97600000000003,20,-30,91,84,145
2157,214.37600000000003,-239,-23,-66,62,52
2158,214.77600000000004,-24,18,39,146,106
2159,215.17600000000004,-47,-56,-82,71,-184
2160,215.57600000000002,14,16,91,-60,32
2161,215.97600000000003,4,27,-108,-88,-92
2162,216.37600000000003,-34,92,-165,24,-26
2163,216.77600000000004,-92,42,169,-65,158
2164,217.17600000000004,30,-159,97,50,164
2165,217.57600000000002,186,-9,27,53,-84
2166,217.97600000000003,27,130,-8,-97,-140
2167,218.37600000000003,86,66,-134,-27,-171
2168,218.77600000000004,60,-83,53,-196,-49
2169,219.17600000000004,44,-86,-50,47,-26
2170,219.57600000000002,-66,-41,-47,-10,-20
2171,219.97600000000003,-88,-20,-47,177,101
2172,220.37600000000003,-80,-79,-95,-35,-34
2173,220.77600000000004,-9,-99,93,-191,-43
2174,221.17600000000004,-45,104,-79,20,40
2175,221.57600000000002,-36,7,9,11,-68
2176,221.97600000000003,152,49,27,-68,-1
2177,222.37600000000003,32,15,-8,-42,-97
2178,222.77600000000004,43,38,-34,-128,13
2179,223.17600000000004,-61,-51,-104,21,-15
2180,223.57600000000002,46,91,-61,174,-82
2181,223.97600000000003,22,7,-57,169,181
2182,224.37600000000003,-96,-202,-147,36,-191
2183,224.77600000000004,30,-3,74,-124,-23
2184,225.17600000000004,-89,-34,1,-17,217
2185,225.57600000000002,-90,-43,63,-84,-28
2186,225.97600000000003,-90,-17,-48,-3,-84
2187,226.37600000000003,89,-39,118,117,-134
2188,226.77600000000004,262,-32,-86,29,58
2189,227.17600000000004,-45,-42,134,77,7
2190,227.57600000000002,9,17,7,-131,-40
2191,227.97600000000003,-23,33,-111,58,-162
2192,228.37600000000003,-22,-5,35,-93,-89
2193,228.77600000000004,90,77,-67,38,104
2194,229.17600000000004,-89,-71,-31,-119,-9
2195,229.57600000000002,-114,-5,27,-52,62
2196,229.97600000000003,-41,16,71,0,-15
2197,230.37600000000003,116,9,-149,-141,18
2198,230.77600000000004,-80,-33,117,63,-34
2199,231.17600000000004,136,-56,-39,145,165
2200,231.57600000000002,-5,-46,-4,-100,11
2201,231.97600000000003,69,-15,166,101,-4
2202,232.37600000000003,-75,-64,50,-155,-65
2203,232.77600000000004,-38,-36,-81,36,48
2204,233.17600000000004,-15,-44,35,-37,3
2205,233.57600000000002,-46,61,12,-94,81
2206,233.97600000000003,192,68,-7,1,114
2207,234.37600000000003,118,-72,-132,-82,-37
2208,234.77600000000004,14,53,19,-51,-181
2209,235.17600000000004,-134,52,35,17,60
2210,235.57600000000002,-66,-27,87,90,-12
2211,235.97600000000003,-62,-2,1,-100,74
2212,236.37600000000003,61,-12,219,-77,-131
2213,236.77600000000004,28,44,171,1,66
2214,237.17600000000004,-83,-82,-56,17,112
2215,237.57600000000002,28,29,7,-43,-43
2216,237.97600000000003,72,8,23,-12,86
2217,238.37600000000003,8,-125,154,153,25
2218,238.77600000000004,63,47,96,47,93
2219,239.17600000000004,-18,35,130,10,39
2220,239.57600000000002,240,164,10,-53,-48
2221,239.97600000000003,-155,-60,-41,116,48
2222,240.37600000000003,111,-17,-1,-159,-105
2223,240.77600000000004,85,42,50,-25,4
2224,241.17600000000004,-118,50,-181,-29,-255
2225,241.57600000000002,103,-2,-140,-200,78
2226,241.97600000000003,62,18,66,100,28
2227,242.37600000000003,-21,-77,42,-68,-17
2228,242.77600000000004,80,-57,109,83,43
2229,243.17600000000004,5,5,-36,-60,43
2230,243.57600000000002,18,-4,28,-75,-39
2231,243.97600000000003,-87,-131,-37,94,5
2232,244.37600000000003,-11,-38,25,15,-198
2233,244.77600000000004,-46,-50,-25,-22,172
2234,245.17600000000004,51,-50,11,72,18
2235,245.57600000000002,2,7,-89,120,85
2236,245.97600000000003,-96,-17,3,-215,121
2237,246.37600000000003,110,-86,19,-81,-98
2238,246.77600000000004,30,8,-29,-61,55
2239,247.17600000000004,33,77,-188,20,52
2240,247.57600000000002,-69,-17,-51,-41,154
2241,247.97600000000003,8,-46,9,56,-38
2242,248.37600000000003,-170,33,84,-116,-115
2243,248.77600000000004,55,-123,-120,51,-49
2244,249.17600000000004,-6,-7,47,-88,33
2245,249.57600000000002,2,-6,-33,-30,129
2246,249.97600000000003,1,-11,-174,-49,54
2247,250.37600000000003,-74,41,-53,-33,104
2248,250.77600000000004,-10,-95,-52,151,3
2249,251.17600000000004,59,10,-14,-143,91
2250,251.57600000000002,214,-49,-6,-44,186
2251,251.97600000000003,37,-39,30,70,-47
2252,252.37600000000003,-72,-34,-80,-31,-72
2253,252.77600000000004,-21,41,28,42,-24
2254,253.17600000000004,83,-83,-11,-88,47
2255,253.57600000000002,109,-30,243,11,-11
2256,253.97600000000003,-25,104,-78,78,-59
2257,254.37600000000003,-58,-24,210,-36,84
2258,254.77600000000004,-62,45,-113,37,-89
2259,255.17600000000004,30,-78,83,-119,-120
2260,255.57600000000002,86,-98,19,55,-43
2261,255.97600000000003,-113,-164,-44,80,-150
2262,256.37600000000003,-94,20,154,-31,87
2263,256.77600000000001,283,-7,-251,73,-14
2264,257.17600000000004,144,39,12,12,-43
2265,257.57600000000002,-40,42,15,44,164
2266,257.97600000000006,16,-88,57,192,-26
2267,258.37600000000003,96,19,140,-15,-71
2268,258.77600000000001,55,-140,-53,43,16
2269,259.17600000000004,57,14,44,-65,-32
2270,259.57600000000002,-18,2,-66,-1,-108
2271,259.97600000000006,59,-18,-57,17,-22
2272,260.37600000000003,41,45,70,86,-110
2273,260.77600000000001,-31,-108,49,36,117
2274,261.17600000000004,39,-118,87,-102,-44
2275,261.57600000000002,-122,34,13,80,36
2276,261.97600000000006,53,-52,-161,120,-52
2277,262.37600000000003,-22,118,-46,-47,-56
2278,262.77600000000001,-59,130,-136,24,9
2279,263.17600000000004,-19,48,91,-5,-139
2280,263.57600000000002,-13,18,-167,67,32
2281,263.97600000000006,-136,-74,6,147,-44
2282,264.37600000000003,-66,90,21,-73,-69
2283,264.77600000000001,-56,-126,43,135,-51
2284,265.17600000000004,-73,-80,-22,25,-4
2285,265.57600000000002,52,15,-55,63,-42
2286,265.97600000000006,109,14,-127,-9,-129
2287,266.37600000000003,169,123,-21,-196,-145
2288,266.77600000000001,-13,-52,55,-99,-130
2289,267.17600000000004,46,54,60,-145,38
2290,267.57600000000002,-128,121,22,-23,57
2291,267.97600000000006,-6,-78,114,-26,19
2292,268.37600000000003,23,-93,184,-83,7
2293,268.77600000000001,-1,-45,-128,-69,68
2294,269.17600000000004,100,-2,-156,54,78
2295,269.57600000000002,38,68,-63,-105,-49
2296,269.97600000000006,-142,-68,86,-59,30
2297,270.37600000000003,65,-27,-69,64,86
2298,270.77600000000001,31,-25,-74,50,-57
2299,271.17600000000004,-41,99,25,22,-54
2300,271.57600000000002,-75,57,-50,-54,5
2301,271.97600000000006,-30,-2,-30,15,-27
2302,272.37600000000003,64,8,169,104,78
2303,272.77600000000001,-182,29,-93,121,16
2304,273.17600000000004,51,-58,-19,45,13
2305,273.57600000000002,54,121,-100,43,-146
2306,273.97600000000006,-142,-14,197,-153,-5
2307,274.37600000000003,32,24,-136,110,34
2308,274.77600000000001,-113,-36,-97,-58,14
2309,275.17600000000004,-102,-98,2,-86,58
2310,275.57600000000002,68,118,-109,33,-7
2311,275.97600000000006,71,-79,-21,7,31
2312,276.37600000000003,15,-30,8,100,-116
2313,276.77600000000001,-194,-21,102,164,101
2314,277.17600000000004,-54,84,45,-101,-36
2315,277.57600000000002,-37,19,-93,67,199
2316,277.97600000000006,-40,35,48,-118,-126
2317,278.37600000000003,102,-36,171,36,102
2318,278.77600000000001,79,-31,78,57,-70
2319,279.17600000000004,37,73,-79,-124,88
2320,279.57600000000002,115,-3,-105,200,73
2321,279.97600000000006,-53,127,-104,-127,28
2322,280.37600000000003,-56,-101,94,-92,113
2323,280.77600000000001,-310,-5,5,-21,32
2324,281.17600000000004,-32,-53,-29,141,-34
2325,281.57600000000002,-97,19,-5,63,77
2326,281.97600000000006,-136,-12,-15,61,-81
2327,282.37600000000003,23,43,151,104,-16
2328,282.77600000000001,-148,46,-11,-12,-31
2329,283.17600000000004,80,-56,-73,-92,61
2330,283.57600000000002,-38,71,-68,144,66
2331,283.97600000000006,-80,-17,-71,-36,-90
2332,284.37600000000003,12,-94,101,31,-59
2333,284.77600000000001,3,4,25,-23,34
2334,285.17600000000004,-114,41,114,-137,7
2335,285.57600000000002,60,27,44,238,-81
2336,285.97600000000006,6,-160,253,72,-35
2337,286.37600000000003,59,22,-103,-63,26
2338,286.77600000000001,-39,-117,-19,-3,0
2339,287.17600000000004,-67,82,120,20,155
2340,287.57600000000002,153,19,-58,42,-52
2341,287.97600000000006,-37,-93,26,-4,-43
2342,288.37600000000003,-9,101,-90,3,102
2343,288.77600000000001,-9,59,36,36,-66
2344,289.17600000000004,-67,135,22,35,4
2345,289.57600000000002,64,-32,-297,103,89
2346,289.97600000000006,44,-63,-53,-148,-116
2347,290.37600000000003,-37,-5,69,3,-40
2348,290.77600000000001,-88,-150,7,-59,-33
2349,291.17600000000004,-56,0,182,-17,-88
2350,291.57600000000002,2,-116,71,34,-91
2351,291.97600000000006,55,55,-2,-132,-7
2352,292.37600000000003,-2,62,13,-19,44
2353,292.77600000000001,-59,-18,-16,39,29
2354,293.17600000000004,39,147,112,-29,51
2355,293.57600000000002,76,-93,-105,-47,349
2356,293.97600000000006,104,-78,102,53,92
2357,294.37600000000003,4,-55,-13,196,-94
2358,294.77600000000001,105,-92,-93,-14,-100
2359,295.17600000000004,13,35,-50,0,20
2360,295.57600000000002,-41,-102,-94,104,-86
2361,295.97600000000006,-20,43,20,-24,-158
2362,296.37600000000003,-172,-101,57,36,-35
2363,296.77600000000001,62,10,87,-130,23
2364,297.17600000000004,-14,31,21,22,121
2365,297.57600000000002,5,-67,-21,29,-18
2366,297.97600000000006,40,-9,-121,65,155
2367,298.37600000000003,-9,70,-23,-197,22
2368,298.77600000000001,45,-4,-19,-169,-37
2369,299.17600000000004,144,-39,1,-114,-35
2370,299.57600000000002,114,-63,-15,49,46
2371,299.97600000000006,45,82,66,-96,-103
2372,300.37600000000003,-9,-7,31,333,38
2373,300.77600000000001,55,7,-214,-79,-153
2374,301.17600000000004,13,32,66,148,30
2375,301.57600000000002,-160,-46,34,-52,-67
