Date (MM/DD/YYYY),Time (HH:MM:SS.S MST),MST (Sec),Latitude (Deg N),Longitude (Deg E),Mag (nT),Easting (m),Northing (m),UTM Zone
11/20/2025,15:29:06.4,55746.4,39.75132561,-105.2215449,50088.36325227417,481020.5645728097,4400180.851681821,13S
11/20/2025,15:29:06.5,55746.5,39.75132529,-105.2215447,50061.20718355974,481020.5816187246,4400180.816124065,13S
11/20/2025,15:29:06.6,55746.6,39.75132497,-105.2215446,50034.05620164701,481020.5900977747,4400180.780587491,13S
11/20/2025,15:29:06.7,55746.7,39.75132465,-105.2215444,50021.34291943493,481020.60714369215,4400180.745029734,13S
11/20/2025,15:29:06.8,55746.8,39.75132432,-105.2215443,50015.522600706674,481020.615619996,4400180.708383304,13S
11/20/2025,15:29:06.9,55746.9,39.751324,-105.2215441,50007.2873755296,481020.6326659137,4400180.672825548,13S
11/20/2025,15:29:07.0,55747.0,39.75132368,-105.221544,50008.1502145941,481020.6411449642,4400180.637288975,13S
11/20/2025,15:29:07.1,55747.1,39.75132355,-105.2215437,50012.87475273172,481020.6668098852,4400180.6227973,13S
11/20/2025,15:29:07.2,55747.2,39.75132343,-105.2215434,50021.47476221568,481020.6924775505,4400180.609415481,13S
11/20/2025,15:29:07.3,55747.3,39.7513233,-105.2215431,50036.43584091894,481020.7181424717,4400180.594923806,13S
11/20/2025,15:29:07.4,55747.4,39.75132318,-105.2215429,50056.59420347657,481020.73524327186,4400180.58156317,13S
11/20/2025,15:29:07.5,55747.5,39.75132306,-105.2215426,50085.05186285084,481020.76091093745,4400180.56818135,13S
11/20/2025,15:29:07.6,55747.6,39.75132293,-105.2215423,50122.72438915997,481020.7865758611,4400180.553689678,13S
11/20/2025,15:29:07.7,55747.7,39.75132281,-105.221542,50158.94218020795,481020.812243529,4400180.54030786,13S
11/20/2025,15:29:07.8,55747.8,39.75132268,-105.2215418,50191.53276188757,481020.8293415853,4400180.525837368,13S
11/20/2025,15:29:07.9,55747.9,39.75132256,-105.2215415,50226.53273425993,481020.8550092512,4400180.51245555,13S
11/20/2025,15:29:08.0,55748.0,39.75132243,-105.2215412,50266.831906083375,481020.880674173,4400180.497963876,13S
11/20/2025,15:29:08.1,55748.1,39.75132213,-105.221541,50308.45200817096,481020.89772557863,4400180.464625833,13S
11/20/2025,15:29:08.2,55748.2,39.75132182,-105.2215407,50351.84728753747,481020.92334110563,4400180.43015675,13S
11/20/2025,15:29:08.3,55748.3,39.75132152,-105.2215404,50388.151369717,481020.9489593792,4400180.396797526,13S
11/20/2025,15:29:08.4,55748.4,39.75132121,-105.2215402,50424.8556709999,481020.96600803896,4400180.362349626,13S
11/20/2025,15:29:08.5,55748.5,39.75132091,-105.2215399,50451.54678418358,481020.991626313,4400180.3289904,13S
11/20/2025,15:29:08.6,55748.6,39.7513206,-105.2215397,50468.37495864464,481021.00867497746,4400180.294542501,13S
11/20/2025,15:29:08.7,55748.7,39.75132029,-105.2215394,50481.47147212391,481021.0342905056,4400180.2600734215,13S
11/20/2025,15:29:08.8,55748.8,39.75131999,-105.2215391,50493.325775105644,481021.059908778,4400180.226714195,13S
11/20/2025,15:29:08.9,55748.9,39.75131968,-105.2215389,50507.58042739154,481021.0769574408,4400180.192266297,13S
11/20/2025,15:29:09.0,55749.0,39.75131938,-105.2215386,50517.35183109187,481021.1025757137,4400180.158907071,13S
11/20/2025,15:29:09.1,55749.1,39.75131906,-105.221538,50523.0904993184,481021.15388909815,4400180.12326459,13S
11/20/2025,15:29:09.2,55749.2,39.75131873,-105.2215374,50523.95116270331,481021.2051997367,4400180.086512252,13S
11/20/2025,15:29:09.3,55749.3,39.75131841,-105.2215368,50520.987061716936,481021.25651312206,4400180.05086977,13S
11/20/2025,15:29:09.4,55749.4,39.75131809,-105.2215362,50515.7833773348,481021.30782650574,4400180.015227288,13S
11/20/2025,15:29:09.5,55749.5,39.75131776,-105.2215356,50508.51050499077,481021.35913714796,4400179.978474952,13S
11/20/2025,15:29:09.6,55749.6,39.75131744,-105.221535,50499.64653735183,481021.41045053257,4400179.942832471,13S
11/20/2025,15:29:09.7,55749.7,39.75131712,-105.2215344,50491.44006885648,481021.46176391986,4400179.907189992,13S
11/20/2025,15:29:09.8,55749.8,39.7513168,-105.2215337,50481.36465158884,481021.5216441715,4400179.871526332,13S
11/20/2025,15:29:09.9,55749.9,39.75131647,-105.2215331,50470.7252737384,481021.5729548157,4400179.834773995,13S
11/20/2025,15:29:10.0,55750.0,39.75131615,-105.2215325,50461.77195108515,481021.62426820444,4400179.799131517,13S
11/20/2025,15:29:10.1,55750.1,39.75131619,-105.2215326,50451.62955663037,481021.6157123124,4400179.803592122,13S
11/20/2025,15:29:10.2,55750.2,39.75131623,-105.2215326,50443.33160837187,481021.6157232887,4400179.808031547,13S
11/20/2025,15:29:10.3,55750.3,39.75131628,-105.2215327,50436.85083575257,481021.607170145,4400179.813602007,13S
11/20/2025,15:29:10.4,55750.4,39.75131632,-105.2215328,50430.32725377505,481021.598614253,4400179.818062614,13S
11/20/2025,15:29:10.5,55750.5,39.75131636,-105.2215328,50424.329974531545,481021.59862522926,4400179.822502037,13S
11/20/2025,15:29:10.6,55750.6,39.7513164,-105.2215329,50419.62504703496,481021.59006933944,4400179.826962642,13S
11/20/2025,15:29:10.7,55750.7,39.75131644,-105.2215329,50415.022604434365,481021.5900803157,4400179.831402065,13S
11/20/2025,15:29:10.8,55750.8,39.75131649,-105.221533,50410.35454585853,481021.58152716997,4400179.836972527,13S
11/20/2025,15:29:10.9,55750.9,39.75131653,-105.221533,50404.84415446285,481021.58153814625,4400179.84141195,13S
11/20/2025,15:29:11.0,55751.0,39.75131657,-105.2215331,50399.65406120515,481021.5729822565,4400179.845872556,13S
11/20/2025,15:29:11.1,55751.1,39.75131643,-105.2215329,50394.65773749917,481021.5900775717,4400179.83029221,13S
11/20/2025,15:29:11.2,55751.2,39.75131629,-105.2215328,50388.61199857847,481021.5986060208,4400179.814733044,13S
11/20/2025,15:29:11.3,55751.3,39.75131615,-105.2215326,50383.46980754891,481021.6157013361,4400179.799152699,13S
11/20/2025,15:29:11.4,55751.4,39.75131601,-105.2215325,50379.45478908299,481021.6242297875,4400179.783593533,13S
11/20/2025,15:29:11.5,55751.5,39.75131587,-105.2215323,50376.685939642026,481021.6413251008,4400179.768013187,13S
11/20/2025,15:29:11.6,55751.6,39.75131573,-105.2215322,50375.1365131002,481021.6498535523,4400179.752454024,13S
11/20/2025,15:29:11.7,55751.7,39.75131559,-105.2215321,50373.03537615847,481021.6583820016,4400179.736894858,13S
11/20/2025,15:29:11.8,55751.8,39.75131545,-105.2215319,50370.82464852993,481021.67547731724,4400179.72131451,13S
11/20/2025,15:29:11.9,55751.9,39.75131531,-105.2215318,50369.67222290487,481021.68400576664,4400179.705755347,13S
11/20/2025,15:29:12.0,55752.0,39.75131517,-105.2215316,50367.99730691138,481021.70110108244,4400179.690175,13S
11/20/2025,15:29:12.1,55752.1,39.75131509,-105.2215317,50366.510200010125,481021.69251226366,4400179.681317334,13S
11/20/2025,15:29:12.2,55752.2,39.75131501,-105.2215318,50364.13930744738,481021.68392344494,4400179.672459667,13S
11/20/2025,15:29:12.3,55752.3,39.75131492,-105.2215318,50361.35883845083,481021.68389874836,4400179.662470965,13S
11/20/2025,15:29:12.4,55752.4,39.75131484,-105.2215319,50358.81344248139,481021.6753099296,4400179.653613296,13S
11/20/2025,15:29:12.5,55752.5,39.75131476,-105.221532,50356.2582526646,481021.6667211108,4400179.644755629,13S
11/20/2025,15:29:12.6,55752.6,39.75131468,-105.2215321,50353.17702114319,481021.658132292,4400179.635897963,13S
11/20/2025,15:29:12.7,55752.7,39.7513146,-105.2215321,50350.11715736281,481021.6581103395,4400179.627019116,13S
11/20/2025,15:29:12.8,55752.8,39.75131451,-105.2215322,50347.15202637402,481021.64951877657,4400179.617051593,13S
11/20/2025,15:29:12.9,55752.9,39.75131443,-105.2215323,50344.72260878711,481021.64092995547,4400179.608193926,13S
11/20/2025,15:29:13.0,55753.0,39.75131435,-105.2215323,50342.6528641209,481021.64090800297,4400179.599315078,13S
11/20/2025,15:29:13.1,55753.1,39.75131414,-105.2215324,50340.44736713536,481021.6322835134,4400179.576029282,13S
11/20/2025,15:29:13.2,55753.2,39.75131393,-105.2215324,50339.331463088056,481021.632225888,4400179.552722309,13S
11/20/2025,15:29:13.3,55753.3,39.75131371,-105.2215325,50337.61452612126,481021.6235986521,4400179.528326657,13S
11/20/2025,15:29:13.4,55753.4,39.7513135,-105.2215326,50335.65117680547,481021.614974158,4400179.505040863,13S
11/20/2025,15:29:13.5,55753.5,39.75131329,-105.2215326,50334.36182744316,481021.6149165326,4400179.4817338865,13S
11/20/2025,15:29:13.6,55753.6,39.75131308,-105.2215327,50333.03250635386,481021.60629204276,4400179.458448092,13S
11/20/2025,15:29:13.7,55753.7,39.75131287,-105.2215327,50332.01608156143,481021.6062344173,4400179.435141115,13S
11/20/2025,15:29:13.8,55753.8,39.75131265,-105.2215328,50331.37575251281,481021.597607179,4400179.410745467,13S
11/20/2025,15:29:13.9,55753.9,39.75131244,-105.2215328,50330.20476527672,481021.59754955355,4400179.387438489,13S
11/20/2025,15:29:14.0,55754.0,39.75131223,-105.2215329,50328.7891530956,481021.5889250614,4400179.364152696,13S
11/20/2025,15:29:14.1,55754.1,39.75131195,-105.2215328,50326.98642786109,481021.5974150941,4400179.3330555465,13S
11/20/2025,15:29:14.2,55754.2,39.75131168,-105.2215327,50324.78608289521,481021.6059078731,4400179.303068255,13S
11/20/2025,15:29:14.3,55754.3,39.7513114,-105.2215326,50324.817541458746,481021.6143979037,4400179.271971105,13S
11/20/2025,15:29:14.4,55754.4,39.75131113,-105.2215325,50323.49093290582,481021.62289068283,4400179.241983812,13S
11/20/2025,15:29:14.5,55754.5,39.75131085,-105.2215325,50322.114855103806,481021.62281384895,4400179.210907845,13S
11/20/2025,15:29:14.6,55754.6,39.75131057,-105.2215324,50322.34878562163,481021.63130388194,4400179.179810696,13S
11/20/2025,15:29:14.7,55754.7,39.7513103,-105.2215323,50320.93148836728,481021.63979665685,4400179.149823404,13S
11/20/2025,15:29:14.8,55754.8,39.75131002,-105.2215322,50318.6593355457,481021.64828669216,4400179.118726254,13S
11/20/2025,15:29:14.9,55754.9,39.75130975,-105.2215321,50315.446458061226,481021.6567794694,4400179.088738961,13S
11/20/2025,15:29:15.0,55755.0,39.75130947,-105.221532,50311.83043684044,481021.6652695027,4400179.0576418135,13S
11/20/2025,15:29:15.1,55755.1,39.75130912,-105.2215318,50307.307303463065,481021.68230719457,4400179.018754492,13S
11/20/2025,15:29:15.2,55755.2,39.75130877,-105.2215315,50302.911673445466,481021.7079117538,4400178.979845989,13S
11/20/2025,15:29:15.3,55755.3,39.75130842,-105.2215312,50298.90422512845,481021.73351631325,4400178.940937486,13S
11/20/2025,15:29:15.4,55755.4,39.75130807,-105.221531,50293.94929306376,481021.7505540058,4400178.902050166,13S
11/20/2025,15:29:15.5,55755.5,39.75130772,-105.2215307,50288.996189470905,481021.77615856787,4400178.8631416615,13S
11/20/2025,15:29:15.6,55755.6,39.75130737,-105.2215304,50283.59050224722,481021.8017631281,4400178.824233159,13S
11/20/2025,15:29:15.7,55755.7,39.75130702,-105.2215302,50278.85275946004,481021.81880082126,4400178.785345838,13S
11/20/2025,15:29:15.8,55755.8,39.75130667,-105.2215299,50273.63771650848,481021.8444053841,4400178.746437335,13S
11/20/2025,15:29:15.9,55755.9,39.75130632,-105.2215296,50269.3526721432,481021.870009945,4400178.707528833,13S
11/20/2025,15:29:16.0,55756.0,39.75130597,-105.2215294,50265.68829040083,481021.88704763877,4400178.668641512,13S
11/20/2025,15:29:16.1,55756.1,39.75130578,-105.221529,50261.09310357853,481021.921262972,4400178.647469526,13S
11/20/2025,15:29:16.2,55756.2,39.75130558,-105.2215286,50256.32983418607,481021.95547556144,4400178.625187683,13S
11/20/2025,15:29:16.3,55756.3,39.75130539,-105.2215281,50251.65320137349,481021.99825776473,4400178.603994514,13S
11/20/2025,15:29:16.4,55756.4,39.75130519,-105.2215277,50247.23182195342,481022.03247035673,4400178.5817126725,13S
11/20/2025,15:29:16.5,55756.5,39.751305,-105.2215273,50242.990222472974,481022.0666856908,4400178.560540685,13S
11/20/2025,15:29:16.6,55756.6,39.75130481,-105.2215269,50239.579557532525,481022.100901025,4400178.539368699,13S
11/20/2025,15:29:16.7,55756.7,39.75130461,-105.2215265,50235.409372409325,481022.13511361537,4400178.517086857,13S
11/20/2025,15:29:16.8,55756.8,39.75130442,-105.2215261,50231.16068429364,481022.16932895,4400178.495914872,13S
11/20/2025,15:29:16.9,55756.9,39.75130422,-105.2215256,50227.31584456908,481022.2121084106,4400178.473611848,13S
11/20/2025,15:29:17.0,55757.0,39.75130403,-105.2215252,50223.5939394602,481022.2463237478,4400178.452439863,13S
11/20/2025,15:29:17.1,55757.1,39.75130368,-105.2215248,50220.68198725887,481022.28049517947,4400178.413510182,13S
11/20/2025,15:29:17.2,55757.2,39.75130333,-105.2215243,50217.31536395726,481022.3232334792,4400178.3745593205,13S
11/20/2025,15:29:17.3,55757.3,39.75130298,-105.2215239,50214.50080635816,481022.35740491375,4400178.33562964,13S
11/20/2025,15:29:17.4,55757.4,39.75130263,-105.2215234,50211.94414670567,481022.4001432143,4400178.296678779,13S
11/20/2025,15:29:17.5,55757.5,39.75130228,-105.221523,50209.51148206584,481022.43431464746,4400178.2577490965,13S
11/20/2025,15:29:17.6,55757.6,39.75130192,-105.2215225,50207.216898986495,481022.4770502071,4400178.217688381,13S
11/20/2025,15:29:17.7,55757.7,39.75130157,-105.2215221,50204.46872234505,481022.511221641,4400178.178758701,13S
11/20/2025,15:29:17.8,55757.8,39.75130122,-105.2215216,50201.136874626114,481022.55395994324,4400178.139807841,13S
11/20/2025,15:29:17.9,55757.9,39.75130087,-105.2215212,50198.26839924134,481022.58813138003,4400178.100878162,13S
11/20/2025,15:29:18.0,55758.0,39.75130052,-105.2215207,50195.91997784544,481022.63086968526,4400178.061927301,13S
11/20/2025,15:29:18.1,55758.1,39.75130053,-105.2215203,50193.51127954048,481022.66513990157,4400178.062952436,13S
11/20/2025,15:29:18.2,55758.2,39.75130054,-105.2215199,50191.245043189454,481022.6994101178,4400178.063977573,13S
11/20/2025,15:29:18.3,55758.3,39.75130055,-105.2215195,50189.44213215571,481022.7336803341,4400178.06500271,13S
11/20/2025,15:29:18.4,55758.4,39.75130056,-105.221519,50187.70615898295,481022.77651741845,4400178.066006665,13S
11/20/2025,15:29:18.5,55758.5,39.75130058,-105.2215186,50186.3932615164,481022.8107903808,4400178.068141657,13S
11/20/2025,15:29:18.6,55758.6,39.75130059,-105.2215182,50185.49842025583,481022.845060597,4400178.069166794,13S
11/20/2025,15:29:18.7,55758.7,39.7513006,-105.2215178,50184.94570036606,481022.87933081546,4400178.070191932,13S
11/20/2025,15:29:18.8,55758.8,39.75130061,-105.2215173,50184.7980333364,481022.9221678997,4400178.07119589,13S
11/20/2025,15:29:18.9,55758.9,39.75130062,-105.2215169,50184.77515994659,481022.956438116,4400178.072221027,13S
11/20/2025,15:29:19.0,55759.0,39.75130063,-105.2215165,50184.76298704959,481022.99070833216,4400178.073246164,13S
11/20/2025,15:29:19.1,55759.1,39.75130045,-105.2215163,50184.81270537598,481023.0077926809,4400178.053226396,13S
11/20/2025,15:29:19.2,55759.2,39.75130028,-105.2215162,50184.33300008348,481023.01631290547,4400178.034337665,13S
11/20/2025,15:29:19.3,55759.3,39.7513001,-105.221516,50182.96957341949,481023.0333972522,4400178.014317898,13S
11/20/2025,15:29:19.4,55759.4,39.75129993,-105.2215159,50181.86997431382,481023.04191747477,4400177.995429167,13S
11/20/2025,15:29:19.5,55759.5,39.75129975,-105.2215157,50181.13604418456,481023.0590018216,4400177.9754094,13S
11/20/2025,15:29:19.6,55759.6,39.75129957,-105.2215156,50180.89220424235,481023.0675193004,4400177.955410813,13S
11/20/2025,15:29:19.7,55759.7,39.7512994,-105.2215154,50180.45197894552,481023.0846063913,4400177.936500902,13S
11/20/2025,15:29:19.8,55759.8,39.75129922,-105.2215153,50180.160196374905,481023.09312387015,4400177.916502315,13S
11/20/2025,15:29:19.9,55759.9,39.75129905,-105.2215151,50179.85370263101,481023.1102109612,4400177.897592403,13S
11/20/2025,15:29:20.0,55760.0,39.75129887,-105.221515,50179.538295637256,481023.1187284402,4400177.877593816,13S
11/20/2025,15:29:20.1,55760.1,39.75129886,-105.221515,50179.172750311394,481023.11872569635,4400177.87648396,13S
11/20/2025,15:29:20.2,55760.2,39.75129884,-105.221515,50178.91496880111,481023.11872020864,4400177.87426425,13S
11/20/2025,15:29:20.3,55760.3,39.75129883,-105.221515,50178.67052698863,481023.1187174648,4400177.873154393,13S
11/20/2025,15:29:20.4,55760.4,39.75129881,-105.221515,50178.45643106115,481023.1187119771,4400177.87093468,13S
11/20/2025,15:29:20.5,55760.5,39.7512988,-105.221515,50178.13339720384,481023.11870923324,4400177.869824825,13S
11/20/2025,15:29:20.6,55760.6,39.75129879,-105.2215151,50178.09278084592,481023.11013962113,4400177.868736149,13S
11/20/2025,15:29:20.7,55760.7,39.75129877,-105.2215151,50178.19877526466,481023.11013413337,4400177.8665164355,13S
11/20/2025,15:29:20.8,55760.8,39.75129876,-105.2215151,50178.24752584615,481023.1101313896,4400177.865406581,13S
11/20/2025,15:29:20.9,55760.9,39.75129874,-105.2215151,50178.11289665281,481023.1101259019,4400177.863186868,13S
11/20/2025,15:29:21.0,55761.0,39.75129873,-105.2215151,50177.893909322505,481023.110123158,4400177.862077012,13S
11/20/2025,15:29:21.1,55761.1,39.75129855,-105.2215151,50177.6654821736,481023.1100737687,4400177.842099605,13S
11/20/2025,15:29:21.2,55761.2,39.75129837,-105.2215151,50177.63825233431,481023.1100243794,4400177.8221221985,13S
11/20/2025,15:29:21.3,55761.3,39.75129819,-105.2215151,50178.18319560852,481023.1099749901,4400177.802144789,13S
11/20/2025,15:29:21.4,55761.4,39.75129801,-105.2215151,50178.55676158085,481023.10992560076,4400177.782167382,13S
11/20/2025,15:29:21.5,55761.5,39.75129783,-105.2215151,50177.88982310138,481023.10987621144,4400177.762189975,13S
11/20/2025,15:29:21.6,55761.6,39.75129765,-105.2215151,50177.626407536096,481023.1098268221,4400177.742212566,13S
