
  79941413, $GPGGA,221221.80,3945.0665198,N,10513.3010577,W,4,24,0.7,1763.388,M,-15.953,M,1.8,0000*4C
  79942413, $GPGGA,221222.80,3945.0669364,N,10513.3003511,W,4,24,0.6,1763.324,M,-15.953,M,2.8,0000*44
  79943413, $GPGGA,221223.80,3945.0673636,N,10513.2996498,W,4,24,0.7,1763.310,M,-15.953,M,1.8,0000*4D
  79944411, $GPGGA,221224.80,3945.0677425,N,10513.2989228,W,4,24,0.7,1763.334,M,-15.953,M,2.8,0000*48
  79945413, $GPGGA,221225.80,3945.0681214,N,10513.2981895,W,4,25,0.6,1763.348,M,-15.953,M,1.8,0000*48
  79946413, $GPGGA,221226.80,3945.0685538,N,10513.2974644,W,4,25,0.6,1763.251,M,-15.953,M,2.8,0000*44
  79947412, $GPGGA,221227.80,3945.0689160,N,10513.2966813,W,4,25,0.6,1763.208,M,-15.953,M,1.8,0000*40
  79948413, $GPGGA,221228.80,3945.0693149,N,10513.2959516,W,4,25,0.6,1763.165,M,-15.953,M,2.8,0000*40
  79949413, $GPGGA,221229.80,3945.0697390,N,10513.2952471,W,4,25,0.6,1763.140,M,-15.953,M,1.8,0000*4C
  79950412, $GPGGA,221230.80,3945.0701741,N,10513.2945133,W,4,25,0.6,1763.187,M,-15.953,M,2.8,0000*4F
  79951414, $GPGGA,221231.80,3945.0705757,N,10513.2937495,W,4,25,0.6,1763.148,M,-15.953,M,1.8,0000*41
  79952413, $GPGGA,221232.80,3945.0709795,N,10513.2929653,W,4,24,0.7,1763.060,M,-15.953,M,2.8,0000*4F
  79953412, $GPGGA,221233.80,3945.0713706,N,10513.2922066,W,4,24,0.7,1763.005,M,-15.953,M,1.8,0000*44
  79954413, $GPGGA,221234.80,3945.0717748,N,10513.2914461,W,4,24,0.6,1762.980,M,-15.953,M,2.8,0000*4C
  79955413, $GPGGA,221235.80,3945.0721464,N,10513.2906871,W,4,24,0.6,1763.002,M,-15.953,M,1.8,0000*4A
  79956413, $GPGGA,221236.80,3945.0725336,N,10513.2899375,W,4,24,0.6,1763.018,M,-15.954,M,2.8,0000*4A
  79957410, $GPGGA,221237.80,3945.0729832,N,10513.2892042,W,4,24,0.7,1762.988,M,-15.954,M,1.8,0000*47
  79958413, $GPGGA,221238.80,3945.0734377,N,10513.2884281,W,4,24,0.7,1762.968,M,-15.954,M,2.8,0000*49
  79959413, $GPGGA,221239.80,3945.0738136,N,10513.2876628,W,4,24,0.7,1762.919,M,-15.954,M,1.8,0000*4C
  79960411, $GPGGA,221240.80,3945.0742300,N,10513.2869270,W,4,24,0.7,1762.872,M,-15.954,M,2.8,0000*40
  79961412, $GPGGA,221241.80,3945.0746158,N,10513.2861400,W,4,24,0.6,1762.828,M,-15.954,M,1.8,0000*4E
  79962412, $GPGGA,221242.80,3945.0750538,N,10513.2853663,W,4,25,0.6,1762.798,M,-15.954,M,2.8,0000*48
  79963412, $GPGGA,221243.80,3945.0754951,N,10513.2846038,W,4,25,0.6,1762.718,M,-15.954,M,1.8,0000*49
  79964412, $GPGGA,221244.80,3945.0758942,N,10513.2838303,W,4,25,0.6,1762.659,M,-15.954,M,2.8,0000*45
  79965413, $GPGGA,221245.80,3945.0763108,N,10513.2830809,W,4,25,0.6,1762.623,M,-15.954,M,1.8,0000*4D
  79966412, $GPGGA,221246.80,3945.0767240,N,10513.2823299,W,4,25,0.6,1762.557,M,-15.954,M,2.8,0000*47
  79967412, $GPGGA,221247.80,3945.0771487,N,10513.2815704,W,4,25,0.6,1762.509,M,-15.954,M,1.8,0000*40
  79968412, $GPGGA,221248.80,3945.0775760,N,10513.2807775,W,4,24,0.7,1762.475,M,-15.954,M,2.8,0000*4D
  79969411, $GPGGA,221249.80,3945.0779884,N,10513.2800015,W,4,25,0.7,1762.456,M,-15.954,M,1.8,0000*40
  79970413, $GPGGA,221250.80,3945.0783935,N,10513.2792344,W,4,25,0.6,1762.417,M,-15.954,M,2.8,0000*42
  79971411, $GPGGA,221251.80,3945.0787814,N,10513.2784391,W,4,24,0.7,1762.354,M,-15.954,M,1.8,0000*49
  79972412, $GPGGA,221252.80,3945.0791735,N,10513.2775823,W,4,25,0.6,1762.251,M,-15.954,M,2.8,0000*4A
  79973414, $GPGGA,221253.80,3945.0796327,N,10513.2767578,W,4,24,0.7,1762.173,M,-15.955,M,1.8,0000*4A
  79974413, $GPGGA,221254.80,3945.0801268,N,10513.2759790,W,4,24,0.7,1762.104,M,-15.955,M,2.8,0000*4C
  79975412, $GPGGA,221255.80,3945.0805671,N,10513.2751817,W,4,24,0.7,1762.119,M,-15.955,M,1.8,0000*42
  79976412, $GPGGA,221256.80,3945.0810124,N,10513.2744274,W,4,24,0.7,1762.078,M,-15.955,M,2.8,0000*4C
  79977411, $GPGGA,221257.80,3945.0814637,N,10513.2736232,W,4,24,0.7,1762.042,M,-15.955,M,1.8,0000*41
  79978412, $GPGGA,221258.80,3945.0818888,N,10513.2728150,W,4,24,0.6,1761.982,M,-15.955,M,2.8,0000*44
  79979413, $GPGGA,221259.80,3945.0822955,N,10513.2719982,W,4,24,0.6,1761.909,M,-15.955,M,1.8,0000*48
  79980413, $GPGGA,221300.80,3945.0827723,N,10513.2712144,W,4,25,0.6,1761.848,M,-15.955,M,2.8,0000*40
  79981413, $GPGGA,221301.80,3945.0831575,N,10513.2704102,W,4,25,0.6,1761.807,M,-15.955,M,1.8,0000*4A
  79982413, $GPGGA,221302.80,3945.0835276,N,10513.2695873,W,4,25,0.6,1761.773,M,-15.955,M,2.8,0000*40
  79983411, $GPGGA,221303.80,3945.0839686,N,10513.2687805,W,4,25,0.6,1761.751,M,-15.955,M,1.8,0000*47
  79984412, $GPGGA,221304.80,3945.0844032,N,10513.2679810,W,4,25,0.6,1761.729,M,-15.955,M,2.8,0000*4A
  79985415, $GPGGA,221305.80,3945.0848713,N,10513.2671644,W,4,24,0.6,1761.674,M,-15.955,M,1.8,0000*4F
  79986416, $GPGGA,221306.80,3945.0853097,N,10513.2663974,W,4,24,0.7,1761.643,M,-15.955,M,2.8,0000*44
  79987412, $GPGGA,221307.80,3945.0857471,N,10513.2656443,W,4,25,0.6,1761.555,M,-15.955,M,1.8,0000*45
  79988415, $GPGGA,221308.80,3945.0861700,N,10513.2648934,W,4,25,0.6,1761.509,M,-15.955,M,2.8,0000*42
  79989415, $GPGGA,221309.80,3945.0865432,N,10513.2640911,W,4,25,0.6,1761.502,M,-15.955,M,1.8,0000*42
  79990416, $GPGGA,221310.80,3945.0869874,N,10513.2633324,W,4,25,0.6,1761.467,M,-15.956,M,2.8,0000*42
  79991413, $GPGGA,221311.80,3945.0874303,N,10513.2625927,W,4,25,0.6,1761.424,M,-15.956,M,1.8,0000*4E
  79992415, $GPGGA,221312.80,3945.0878568,N,10513.2618792,W,4,25,0.6,1761.371,M,-15.956,M,2.8,0000*40
  79993413, $GPGGA,221313.80,3945.0882733,N,10513.2611850,W,4,25,0.6,1761.283,M,-15.956,M,1.8,0000*4F
  79994415, $GPGGA,221314.80,3945.0886399,N,10513.2605050,W,4,25,0.6,1761.258,M,-15.956,M,2.8,0000*40
  79995413, $GPGGA,221315.80,3945.0888185,N,10513.2600563,W,4,25,0.6,1761.268,M,-15.956,M,1.8,0000*40
  79996415, $GPGGA,221316.80,3945.0889067,N,10513.2600188,W,4,24,0.6,1761.269,M,-15.956,M,2.8,0000*4D
